player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
323,Edmond-Paris Maghoma,eng ENG,"MF,FW",Brentford,23,2001,1.3,Matches,0,0,0,2,4,0,3,1,1,0,0,0,7,1,3,25,0,1,0,0,0.76,0,0,,23.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,76,84,90.5,1259,343,38,40,95,29,31,93.5,6,7,85.7,0,0.1,0,-0.1,1,2,0,0,13,83,1,1,0,0,0,0,0,0,0,0,2,4,3.03,4,0,0,2,0,0,1,0.76,1,0,0,0,0,0,2,0,2,0,1,4,33.3,2,2,0,3,2,0,101,2,18,58,27,4,101,3,75,1,25,68,414,221,4,3,1,2,0,75,4
324,Harry Maguire,eng ENG,DF,Manchester Utd,31,1993,19.5,Matches,7,0,0,18,11,2,4,40,15,0,0,0,68,64,25,71.9,1,15,6,40,0.77,0.31,0.07,0.17,8.2,0,0,0,1.8,1.8,0.12,-0.8,-0.8,965,1128,85.5,17965,6236,354,392,90.3,517,568,91,80,139,57.6,0,0.6,0.3,-0.6,9,48,4,0,51,1083,41,26,0,9,1,0,0,0,0,4,5,20,1.02,14,1,0,12,0,0,0,0,0,0,0,0,0,0,30,23,6,1,17,5,73.9,6,15,3,70,78,1,1328,147,652,616,76,44,1328,2,40,3,60,782,4821,2056,7,9,3,10,2,856,7
325,Kobbie Mainoo,eng ENG,MF,Manchester Utd,19,2005,18.3,Matches,5,0,0,27,21,3,7,19,29,0,0,0,88,19,31,38,0,15,2,13.3,0.82,0.11,0,0,20.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,723,836,86.5,9649,2346,452,490,92.2,192,219,87.7,31,45,68.9,0,1.6,1.8,-1.6,14,50,12,1,65,808,23,13,2,4,6,0,0,0,0,5,17,34,1.85,29,0,4,2,1,0,3,0.16,3,0,0,0,0,0,46,18,14,14,24,50,60,16,16,14,65,14,1,1061,25,197,587,287,36,1061,23,46,25,50,652,2850,1222,22,17,10,36,36,760,47
326,Tyrell Malacia,nl NED,DF,Manchester Utd,24,1999,1.1,Matches,1,0,0,3,2,0,1,1,1,0,0,0,3,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,49,55,89.1,642,260,31,33,93.9,13,14,92.9,2,2,100,0,0,0,0,1,7,1,0,3,49,6,0,0,0,6,0,0,0,0,0,2,2,1.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,50,1,0,0,3,1,1,62,2,20,27,15,0,62,1,100,0,0,37,190,118,3,2,0,1,2,43,6
327,Donyell Malen,nl NED,FW,Aston Villa,25,1999,3.4,Matches,0,0,0,1,5,2,8,0,4,0,0,0,9,4,4,50,3,15,9,60,4.43,2.66,0.2,0.33,15.2,0,0,0,2.2,2.2,0.14,0.8,0.8,53,77,68.8,712,144,33,40,82.5,14,19,73.7,3,7,42.9,0,0.2,0.2,-0.2,3,2,2,0,6,71,5,0,0,2,1,0,0,0,0,1,3,6,1.76,5,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,3,1,1,11,25,3,2,2,7,1,0,129,2,9,33,94,25,129,4,36.4,5,45.5,79,652,370,12,7,7,8,7,87,30
328,Mateus Mane,pt POR,MF,Wolves,16,2007,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,4,5,80,60,0,3,4,75,1,1,100,0,0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,6,0,0,6,0,0,6,0,,0,,2,22,7,0,0,0,0,0,4,0
329,Orel Mangala,be BEL,MF,Everton,26,1998,14,Matches,2,0,0,24,17,2,6,21,8,0,0,0,49,6,8,42.9,1,16,6,37.5,1.14,0.43,0.06,0.17,22.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1,437,490,89.2,6998,1567,219,242,90.5,187,197,94.9,23,30,76.7,0,0.6,0.6,-0.6,8,50,8,1,34,485,4,3,0,1,0,0,0,0,0,1,10,24,1.72,17,1,2,3,1,0,1,0.07,0,0,0,0,1,0,16,3,11,2,5,24,62.5,3,8,5,37,24,1,621,22,133,335,157,13,621,14,58.3,9,37.5,298,1574,576,6,6,3,12,12,406,19
330,Ryan Manning,ie IRL,"DF,MF",Southampton,28,1996,16.2,Matches,2,0,0,19,32,0,84,17,17,0,0,0,65,15,6,71.4,0,8,1,12.5,0.49,0.06,0,0,22,1,0,0,0.3,0.3,0.04,-0.3,-0.3,619,803,77.1,10360,3336,317,344,92.2,233,288,80.9,55,125,44,1,3.2,2.8,-2.2,34,33,12,8,35,634,162,38,1,3,92,32,24,5,0,7,21,50,3.08,25,22,0,11,1,1,3,0.18,0,2,0,0,1,0,28,16,10,2,14,36,53.8,12,20,9,45,47,0,968,72,260,397,321,22,968,11,30.6,16,44.4,483,2023,982,14,13,4,17,5,573,74
331,Solly March,eng ENG,"FW,MF",Brighton,30,1994,1.9,Matches,2,0,0,2,2,3,20,2,3,0,0,0,7,1,2,33.3,0,2,0,0,1.07,0,0,,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,60,95,63.2,990,222,35,40,87.5,16,28,57.1,7,18,38.9,0,0.3,0.3,-0.3,3,2,4,4,2,81,14,1,0,1,6,6,3,2,1,0,7,7,3.77,6,1,0,0,0,0,2,1.08,2,0,0,0,0,0,6,2,2,2,5,4,62.5,3,3,3,8,2,1,118,3,12,33,73,7,118,1,25,3,75,57,398,167,5,2,3,3,1,67,20
332,Omar Marmoush,eg EGY,"FW,MF",Manchester City,25,1999,13.1,Matches,0,0,0,15,20,10,28,6,8,1,0,0,37,5,11,31.3,7,49,17,34.7,3.75,1.3,0.14,0.41,18.6,7,0,0,5.5,5.5,0.11,1.5,1.5,252,318,79.2,3443,849,164,193,85,69,88,78.4,9,16,56.3,0,2.8,2.1,-2.8,15,10,29,4,37,291,24,4,2,0,1,14,8,3,0,3,3,39,2.99,22,3,2,1,7,0,2,0.15,1,0,0,0,1,0,13,2,9,2,8,46,50,8,15,14,19,3,0,504,6,34,152,326,68,504,20,43.5,21,45.7,320,1975,960,29,20,15,45,19,361,78
333,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,23,2001,25.4,Matches,1,0,0,16,21,8,92,5,15,0,0,0,78,17,39,30.4,8,55,24,43.6,2.16,0.94,0.15,0.33,12.9,0,0,0,7.4,7.4,0.14,0.6,0.6,499,699,71.4,7113,1534,324,385,84.2,135,193,69.9,26,52,50,4,5,4.7,-1,40,11,37,15,52,679,15,0,5,2,12,3,3,0,0,5,37,74,2.91,55,1,8,0,3,0,7,0.27,4,0,1,1,1,0,23,9,6,8,7,109,30.4,16,15,15,28,19,0,994,17,102,247,660,182,994,33,30.3,60,55,670,4985,2620,124,33,64,50,38,752,289
334,Emiliano Martínez,ar ARG,GK,Aston Villa,31,1992,35.5,Matches,5,1,0,2,6,0,0,0,3,0,0,0,34,10,1,90.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1091,1387,78.7,28659,17513,194,198,98,629,640,98.3,268,542,49.4,0,0.5,0.1,-0.5,2,27,0,0,4,1117,263,91,0,2,0,0,0,0,0,7,0,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,3,3,0,0,2,1,100,0,1,1,3,17,6,1449,1095,1429,20,0,0,1449,1,100,0,0,889,4616,2936,0,0,0,1,0,784,0
335,Lisandro Martínez,ar ARG,DF,Manchester Utd,26,1998,19.5,Matches,7,0,0,22,7,0,9,32,24,0,0,0,81,16,13,55.2,2,17,6,35.3,0.87,0.31,0.12,0.33,15.9,0,0,0,1.3,1.3,0.08,0.7,0.7,1200,1342,89.4,20292,7055,522,554,94.2,601,646,93,64,116,55.2,1,1.1,1.3,-0.1,9,91,18,2,117,1285,54,15,5,3,16,0,0,0,0,3,7,26,1.34,23,0,0,8,0,1,2,0.1,2,0,0,0,0,0,40,25,12,3,21,7,58.3,15,22,14,72,57,1,1524,156,713,697,125,18,1524,6,85.7,1,14.3,1017,5141,3129,23,23,2,1,3,1069,7
336,Pape Matar Sarr,sn SEN,MF,Tottenham,21,2002,21.3,Matches,6,0,0,34,35,2,14,30,36,0,1,0,115,34,45,43,3,34,13,38.2,1.6,0.61,0.09,0.23,20.9,0,0,0,3.7,3.7,0.11,-0.7,-0.7,889,1029,86.4,13609,3128,462,509,90.8,347,386,89.9,45,62,72.6,2,1.6,0.8,0.4,15,85,12,2,88,999,26,9,1,3,12,0,0,0,0,4,20,45,2.12,35,2,2,10,0,2,7,0.33,5,0,1,1,0,0,49,19,23,7,12,30,48,13,26,16,79,25,1,1253,47,274,699,302,28,1253,11,36.7,16,53.3,772,4547,1918,33,37,5,29,22,872,53
337,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,27,1997,29.4,Matches,2,0,0,27,28,21,26,2,12,0,0,0,68,63,107,37.1,14,68,29,42.6,2.31,0.99,0.18,0.41,15.6,0,2,2,13.5,11.9,0.18,0.5,0.1,291,447,65.1,3849,1016,176,232,75.9,83,130,63.8,7,23,30.4,2,3.2,2.3,-1.2,29,34,16,2,52,438,8,0,7,0,0,0,0,0,0,1,17,65,2.21,44,0,5,4,5,0,10,0.34,5,0,3,2,0,0,18,5,11,2,3,46,18.8,13,19,15,20,23,0,739,26,64,350,340,94,737,20,43.5,22,47.8,400,2143,1048,45,22,10,72,45,539,122
338,Stephy Mavididi,eng ENG,FW,Leicester City,26,1998,17.9,Matches,2,0,0,18,18,3,69,11,19,0,0,0,83,9,15,37.5,4,26,7,26.9,1.45,0.39,0.15,0.57,16.1,1,0,0,1.8,1.8,0.07,2.2,2.2,460,613,75,6191,1429,286,314,91.1,124,184,67.4,18,43,41.9,1,2.6,3.3,-1.6,22,32,26,7,57,588,20,2,6,0,11,7,4,2,0,5,24,50,2.78,39,2,4,2,2,1,7,0.39,6,0,1,0,0,0,34,16,10,8,14,95,33.3,28,26,24,45,15,0,863,23,132,327,421,61,863,35,36.8,47,49.5,583,4343,2355,91,40,27,39,35,623,138
339,Konstantinos Mavropanos,gr GRE,DF,West Ham,26,1997,22.7,Matches,6,1,1,17,16,3,2,40,24,0,0,0,77,57,25,69.5,0,18,5,27.8,0.79,0.22,0,0,14.8,0,0,0,1.5,1.5,0.09,-1.5,-1.5,1092,1265,86.3,21548,7277,341,373,91.4,643,693,92.8,102,176,58,0,0.5,0.4,-0.5,5,64,4,1,61,1203,58,39,1,24,15,0,0,0,0,4,10,16,0.7,12,0,1,18,0,1,0,0,0,0,0,0,0,0,35,24,10,1,16,17,59.3,11,25,7,75,126,1,1532,244,806,671,63,24,1532,9,52.9,5,29.4,864,4287,2292,17,10,1,12,0,1008,2
340,Noussair Mazraoui,ma MAR,DF,Manchester Utd,26,1997,31.5,Matches,3,0,0,38,25,4,23,34,68,0,1,0,149,50,30,62.5,0,13,3,23.1,0.41,0.1,0,0,20.6,0,0,0,0.7,0.7,0.05,-0.7,-0.7,1526,1781,85.7,23059,8056,834,913,91.3,574,644,89.1,73,130,56.2,1,1.5,1.9,-0.5,20,125,20,5,115,1578,202,24,7,6,168,0,0,0,0,1,35,56,1.78,46,2,1,9,3,2,1,0.03,1,0,0,0,0,0,115,58,42,15,59,48,62.8,35,36,27,149,95,1,2139,167,839,976,349,30,2139,26,54.2,18,37.5,1172,5481,2884,42,32,3,25,17,1289,58
341,Bryan Mbeumo,cm CMR,FW,Brentford,24,1999,37.9,Matches,3,0,0,25,44,11,202,14,31,0,0,0,156,34,74,31.5,20,79,34,43,2.08,0.9,0.19,0.44,17.9,6,5,6,12.3,7.5,0.1,7.7,7.5,872,1319,66.1,13902,4325,476,602,79.1,313,441,71,68,183,37.2,7,8.3,9.3,-1.3,70,63,59,19,141,1162,149,40,13,9,17,87,70,2,0,8,50,144,3.8,98,23,11,3,4,0,20,0.53,11,3,2,3,1,0,49,18,15,16,21,111,60,14,26,23,63,55,1,1781,62,246,567,998,168,1775,52,46.8,47,42.3,1077,6721,3519,130,69,75,106,47,1204,351
342,James Mcatee,eng ENG,"MF,FW",Manchester City,21,2002,3.9,Matches,1,0,0,6,3,0,8,2,2,0,0,0,8,2,3,40,3,12,4,33.3,3.09,1.03,0.25,0.75,14.3,0,0,0,2.8,2.8,0.23,0.2,0.2,100,125,80,1491,254,57,65,87.7,40,45,88.9,3,9,33.3,0,0.5,0.8,-0.5,3,7,2,0,7,122,3,1,1,0,0,1,1,0,0,0,4,4,1.03,3,0,1,0,0,0,1,0.26,0,0,1,0,0,0,5,0,4,1,1,7,14.3,6,8,8,7,1,0,168,2,17,62,90,21,168,2,28.6,5,71.4,96,486,211,7,6,1,5,1,122,32
343,Kasey McAteer,ie IRL,FW,Leicester City,22,2001,9.5,Matches,3,0,0,18,15,3,21,5,16,0,0,0,45,13,17,43.3,1,13,7,53.8,1.37,0.74,0.08,0.14,16.4,0,0,0,1,1,0.08,0,0,183,252,72.6,2556,613,118,140,84.3,54,72,75,6,12,50,1,0.7,0.6,0.3,9,13,6,2,14,241,7,0,0,0,7,0,0,0,0,4,13,20,2.11,18,0,0,2,2,0,2,0.21,1,0,0,0,1,0,23,11,9,3,14,25,48.3,15,18,16,28,15,0,379,21,76,141,169,30,379,6,24,15,60,224,1455,575,19,11,9,20,16,243,71
344,Alex McCarthy,eng ENG,GK,Southampton,34,1989,5,Matches,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,117,156,75,2823,1985,41,43,95.3,45,49,91.8,30,61,49.2,0,0,0,0,0,5,0,0,0,126,29,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,4,173,141,173,0,0,0,173,0,,0,,100,452,276,0,0,0,0,0,88,0
345,John McGinn,sct SCO,"MF,FW",Aston Villa,29,1994,24.7,Matches,7,0,0,43,69,3,60,14,24,1,0,0,100,17,12,58.6,1,31,5,16.1,1.26,0.2,0.03,0.2,17,1,0,0,3.1,2.8,0.09,-2.1,-1.8,699,854,81.9,11807,3243,336,367,91.6,285,332,85.8,64,111,57.7,4,3.5,2.7,0.5,31,70,29,8,103,792,61,27,9,2,4,22,11,5,0,1,17,76,3.08,56,9,1,2,5,1,8,0.32,6,2,0,0,0,0,33,10,14,9,13,47,41.9,18,22,20,47,18,3,1072,31,164,558,361,58,1072,20,42.6,13,27.7,581,2930,1270,32,17,7,37,29,744,87
346,Dwight McNeil,eng ENG,"MF,FW",Everton,24,1999,15.2,Matches,1,0,0,6,18,1,105,6,8,0,0,0,76,3,17,15,4,25,10,40,1.64,0.66,0.16,0.4,21.9,0,0,0,1.1,1.1,0.04,2.9,2.9,461,619,74.5,8501,2790,215,246,87.4,165,200,82.5,70,136,51.5,6,5.2,4.3,0.8,37,40,36,10,69,516,99,32,8,5,5,45,32,5,4,4,16,72,4.73,39,22,6,0,2,1,10,0.66,5,2,2,0,0,1,13,6,5,2,9,45,42.9,12,7,7,19,2,1,748,6,73,328,368,25,748,24,53.3,20,44.4,443,2674,1162,38,34,5,26,33,510,80
347,Scott McTominay,sct SCO,MF,Manchester Utd,27,1996,0.2,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,0,1,0,0,4.74,0,0,,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,10,10,100,186,99,5,5,100,3,3,100,2,2,100,0,0,0,0,0,2,0,0,1,8,2,0,0,0,1,0,0,0,0,0,0,1,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,14,1,3,8,3,1,14,0,0,1,100,10,68,44,0,0,0,1,1,9,2
348,Ben Mee,eng ENG,DF,Brentford,34,1989,2,Matches,2,0,0,5,0,0,0,4,2,0,0,0,11,5,5,50,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,93,120,77.5,1751,688,34,38,89.5,51,60,85,8,20,40,0,0,0,0,0,10,0,0,11,108,12,5,0,1,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,100,0,3,0,6,7,0,138,18,66,62,11,3,138,0,,0,,78,404,274,3,1,1,0,0,86,2
349,Jayden Meghoma,eng ENG,DF,Brentford,18,2006,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,3,3,100,28,7,3,3,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,2,0,1,0,3,0,,0,,1,1,0,0,0,0,0,0,2,0
350,Mikel Merino,es ESP,"MF,FW",Arsenal,28,1996,17.6,Matches,4,1,1,41,23,7,13,15,28,0,0,0,86,59,55,51.8,7,38,13,34.2,2.16,0.74,0.18,0.54,10.7,0,0,0,5.9,5.9,0.16,1.1,1.1,451,577,78.2,6182,1776,285,328,86.9,128,165,77.6,17,31,54.8,2,2,1.2,0,17,40,24,4,69,567,5,4,5,1,1,0,0,0,0,5,12,43,2.44,35,0,0,5,2,0,4,0.23,3,0,0,1,0,0,46,7,26,13,20,23,55.6,16,18,13,61,26,2,783,37,140,330,323,79,783,9,39.1,10,43.5,388,1518,747,11,13,4,24,27,504,94
351,Shumaira Mheuka,eng ENG,MF,Chelsea,16,2007,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,1,1,100,90,90,0,0,7.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,2,1,2,0,,0,,1,0,0,0,0,0,0,0,2,0
352,Nikola Milenković,rs SRB,DF,Nott'ham Forest,26,1997,37,Matches,4,0,0,20,5,2,0,27,29,0,0,0,85,101,39,72.1,5,29,8,27.6,0.78,0.22,0.17,0.63,11.6,0,0,0,4,4,0.14,1,1,850,1033,82.3,17093,6325,258,293,88.1,475,538,88.3,103,167,61.7,2,1.1,0.5,0.9,9,53,2,0,51,994,32,32,0,3,0,0,0,0,0,7,3,21,0.57,16,0,0,24,0,1,3,0.08,3,0,0,0,0,0,51,36,13,2,27,1,79.4,7,41,17,78,209,1,1412,257,775,552,89,64,1412,1,100,0,0,547,2345,1116,3,3,2,4,2,727,6
353,Lewis Miley,eng ENG,MF,Newcastle Utd,18,2006,3.5,Matches,0,0,0,3,1,0,0,2,11,0,0,0,16,6,7,46.2,1,3,2,66.7,0.86,0.58,0.33,0.5,14.6,0,0,0,0.5,0.5,0.18,0.5,0.5,168,191,88,2439,402,94,105,89.5,59,61,96.7,7,10,70,0,0,0.3,0,1,11,4,0,17,189,1,1,1,0,0,0,0,0,0,1,4,4,1.15,3,0,0,1,0,1,0,0,0,0,0,0,0,0,14,5,7,2,7,3,50,7,5,4,16,5,2,235,5,44,124,68,6,235,1,33.3,1,33.3,112,544,202,2,2,0,8,1,163,8
354,James Milner,eng ENG,MF,Brighton,38,1986,1.9,Matches,1,0,0,3,1,0,8,2,2,0,0,0,2,0,1,0,0,2,0,0,1.06,0,0,,16,0,0,0,0.2,0.2,0.08,-0.2,-0.2,55,74,74.3,899,347,26,28,92.9,23,30,76.7,4,11,36.4,0,0.2,0.2,-0.2,4,3,1,1,10,63,11,4,2,0,0,6,2,3,0,0,1,8,4.24,5,2,0,2,1,0,0,0,0,0,0,0,0,0,5,1,3,1,3,1,100,0,4,2,7,2,1,93,3,13,49,31,4,93,1,100,0,0,47,223,97,1,1,0,0,0,59,10
355,Tyrone Mings,eng ENG,DF,Aston Villa,31,1993,12.4,Matches,1,0,0,4,11,0,1,7,6,0,0,0,38,27,22,55.1,0,9,1,11.1,0.72,0.08,0,0,11.8,0,0,0,0.8,0.8,0.09,-0.8,-0.8,596,676,88.2,10642,3364,234,256,91.4,323,342,94.4,34,64,53.1,0,0.2,0.2,-0.2,3,48,5,0,40,630,46,20,0,3,0,0,0,0,0,0,7,18,1.45,15,0,0,11,1,1,2,0.16,1,0,0,1,0,0,7,6,1,0,2,3,100,0,13,2,14,61,1,794,146,405,346,47,17,794,2,66.7,1,33.3,484,2662,1365,7,13,1,3,1,532,1
356,Yankuba Minteh,gm GAM,"FW,MF",Brighton,20,2004,20.4,Matches,6,0,0,21,11,6,91,11,35,0,0,0,85,17,34,33.3,6,34,16,47.1,1.66,0.78,0.18,0.38,13.8,0,0,0,4.1,4.1,0.12,1.9,1.9,348,557,62.5,5531,1843,200,257,77.8,107,172,62.2,31,67,46.3,4,5,5,-1,29,14,36,9,48,510,45,9,4,4,20,16,7,6,0,2,36,64,3.14,37,8,13,0,2,1,13,0.64,6,0,6,1,0,0,48,25,13,10,17,98,37.8,28,22,22,59,31,0,836,30,135,228,491,146,836,46,46.9,43,43.9,481,3573,2105,90,24,67,53,28,511,201
357,Tyrick Mitchell,eng ENG,DF,Crystal Palace,24,1999,34.4,Matches,2,0,0,23,25,2,105,19,55,1,0,0,168,20,21,48.8,0,12,3,25,0.35,0.09,0,0,12.8,0,0,0,1.3,1.3,0.11,-1.3,-1.3,976,1355,72,15688,5986,509,600,84.8,383,512,74.8,61,147,41.5,5,6.4,3.7,-1.4,41,51,33,16,70,1122,228,8,0,2,220,0,0,0,0,5,61,72,2.1,65,1,0,12,2,1,7,0.2,6,0,0,0,1,0,91,57,27,7,25,38,54.3,21,68,56,110,108,2,1754,114,622,671,475,43,1754,16,42.1,17,44.7,820,3825,1771,63,36,9,38,30,902,171
358,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,27,1997,28.9,Matches,1,0,0,40,24,5,75,14,27,0,0,0,99,26,27,49.1,10,57,27,47.4,1.97,0.93,0.18,0.37,13.9,0,0,0,9.2,9.2,0.16,0.8,0.8,749,988,75.8,9777,2226,505,579,87.2,189,265,71.3,23,52,44.2,4,4.6,4,-0.6,37,36,36,8,89,965,19,0,9,1,19,0,0,0,0,4,39,87,3.01,73,0,6,3,4,1,10,0.35,9,0,0,0,1,0,45,15,14,16,19,131,38.8,30,48,45,59,10,0,1375,17,155,468,782,164,1375,52,39.7,74,56.5,830,6659,3906,146,82,56,53,23,966,291
359,Jakub Moder,pl POL,MF,Brighton,25,1999,0.1,Matches,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,18,22,81.8,254,82,10,14,71.4,8,8,100,0,0,,0,0.2,0.5,-0.2,3,0,1,1,4,22,0,0,0,0,0,0,0,0,0,0,0,4,32.73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,0,27,2,7,12,9,1,27,0,,0,,13,93,62,2,3,0,0,0,14,0
360,Jeremy Monga,eng ENG,"FW,MF",Leicester City,15,2009,1.2,Matches,0,0,0,0,5,0,4,0,1,0,0,0,10,0,1,0,0,3,1,33.3,2.41,0.8,0,0,19.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,18,29,62.1,215,53,13,15,86.7,5,6,83.3,0,3,0,0,0,0,0,1,2,1,0,3,28,1,1,0,0,0,0,0,0,0,0,5,2,1.61,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,7,100,0,3,1,2,1,0,51,1,9,16,27,5,51,2,28.6,3,42.9,37,336,157,6,2,3,5,2,32,10
361,Mikey Moore,eng ENG,FW,Tottenham,16,2007,4.1,Matches,0,0,0,3,7,3,16,1,1,0,0,0,11,1,6,14.3,0,3,0,0,0.74,0,0,,19.5,0,0,0,0.2,0.2,0.07,-0.2,-0.2,67,96,69.8,853,226,42,45,93.3,18,30,60,2,7,28.6,1,0.3,0.6,0.7,3,2,5,1,9,88,8,0,0,0,2,6,3,0,0,0,5,12,2.95,7,2,0,0,2,0,2,0.49,1,0,0,1,0,0,2,2,0,0,0,17,0,4,2,2,3,4,0,142,4,17,43,83,13,142,2,11.8,13,76.5,106,781,374,12,6,5,10,7,107,40
362,Morato,br BRA,DF,Nott'ham Forest,23,2001,10.1,Matches,5,0,0,11,2,0,0,10,14,0,0,0,36,6,14,30,0,2,1,50,0.2,0.1,0,0,8.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,238,309,77,3987,1931,107,123,87,108,129,83.7,15,35,42.9,0,0,0,0,0,19,0,0,19,290,17,11,1,0,3,0,0,0,0,2,11,3,0.3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,22,18,3,1,13,2,61.9,8,14,9,32,78,2,457,90,270,170,19,2,457,2,100,0,0,164,789,417,1,2,0,6,3,206,1
363,Álex Moreno,es ESP,"DF,MF",Nott'ham Forest,31,1993,10.6,Matches,2,0,0,12,6,0,19,15,18,0,0,0,50,3,11,21.4,0,6,0,0,0.57,0,0,,23.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,308,428,72,4574,1911,184,210,87.6,95,148,64.2,14,40,35,1,1.3,1.1,-0.3,8,25,9,2,34,338,86,1,3,1,85,0,0,0,0,4,10,16,1.51,15,1,0,5,0,0,2,0.19,2,0,0,0,0,0,25,20,5,0,15,21,38.5,24,11,6,40,43,0,559,60,210,202,158,8,559,8,38.1,8,38.1,229,1470,864,26,16,4,13,6,258,34
