Rk,Player,Nation,Pos,Squad,Age,Born,90s,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK_dup,TB,Sw,TI,CK,In,Out,Str,Off_dup,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_dup,Fld_dup,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_dup,Tkl%,Lost_dup,Blocks_dup,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_dup,Mid 3rd_dup,Att 3rd_dup,Att Pen,Live_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_dup,PrgDist_dup,PrgC,1/3_dup,CPA,Mis,Dis,Rec,PrgR
42,Sergio Asenjo,es ESP,GK,Valladolid,33,1989,10.0,Matches,0,0,0,0,4,0,0,0,0,0,0,0,22,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,233,353,66.0,7218,5138,33,33,100.0,107,112,95.5,91,203,44.8,0,0.0,0.0,0.0,0,4,0,0,0,234,118,26,0,2,0,0,0,0,0,1,1,2,0.20,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10,2,384,327,384,0,0,0,384,0,,0,,198,910,556,0,0,0,2,0,153,0
43,Marco Asensio,es ESP,"FW,MF",Real Madrid,26,1996,16.0,Matches,1,0,0,10,16,4,82,5,10,1,1,0,45,3,2,60.0,9,58,24,41.4,3.62,1.50,0.16,0.38,21.5,5,0,1,6.3,5.5,0.10,+2.7,+3.5,650,802,81.0,9900,2248,378,415,91.1,187,222,84.2,56,102,54.9,6,4.9,4.2,+1.1,41,60,26,6,70,722,76,18,5,7,8,48,25,7,0,4,28,76,4.74,47,16,6,3,3,0,12,0.75,7,2,2,0,1,0,16,8,6,2,8,33,42.1,11,8,5,21,4,0,951,11,66,375,517,71,950,23,69.7,7,21.2,609,3688,1856,56,39,11,19,13,725,108
44,Iago Aspas,es ESP,FW,Celta Vigo,34,1987,31.9,Matches,6,0,0,16,59,12,45,7,4,0,0,0,103,31,45,40.8,12,75,29,38.7,2.35,0.91,0.13,0.34,19.5,7,2,3,11.0,8.7,0.12,+1.0,+1.3,936,1227,76.3,14650,3382,517,625,82.7,275,353,77.9,91,131,69.5,3,5.6,5.4,-2.6,83,90,47,2,162,1146,75,23,15,15,11,23,8,6,0,6,33,141,4.42,110,8,5,1,9,1,8,0.25,8,0,0,0,0,0,8,0,4,4,3,56,13.6,19,10,9,15,23,0,1487,26,111,643,748,145,1484,22,39.3,25,44.6,1030,5114,2370,80,58,30,52,46,1199,239
45,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,33,1989,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0.0,10.00,0.00,0.00,,12.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1,3,3,100.0,59,26,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,10.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,1,2,1,1,4,0,,0,,2,8,1,0,0,0,0,0,2,0
46,Ludwig Augustinsson,se SWE,DF,Mallorca,28,1994,1.5,Matches,0,0,0,1,1,0,6,1,1,0,0,0,13,4,1,80.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,49,70,70.0,727,274,32,35,91.4,13,23,56.5,2,10,20.0,0,0.0,0.1,0.0,1,1,2,2,5,60,10,0,0,0,10,0,0,0,0,0,0,2,1.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,0,1,0,33.3,2,1,1,3,3,0,80,6,28,32,20,2,80,0,,0,,39,132,62,0,1,0,0,0,39,6
47,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,28,1994,19.0,Matches,7,1,0,25,35,14,81,8,5,0,0,0,54,35,50,41.2,8,64,21,32.8,3.37,1.11,0.09,0.29,21.9,2,2,3,7.0,4.7,0.07,+1.0,+1.3,287,526,54.6,5983,1501,131,185,70.8,87,151,57.6,62,139,44.6,2,1.8,2.1,+0.2,18,24,25,14,39,478,43,10,2,24,8,15,6,7,0,5,21,41,2.16,28,2,4,1,2,1,2,0.11,1,0,0,1,0,0,8,2,4,2,6,34,26.1,17,12,11,16,16,0,739,18,83,275,383,61,736,17,50.0,14,41.2,422,1922,710,23,18,6,39,18,509,96
48,Iddrisu Baba,gh GHA,"MF,DF",Mallorca,26,1996,18.9,Matches,5,0,0,31,30,0,0,11,17,0,0,0,122,37,28,56.9,0,12,2,16.7,0.63,0.11,0.00,0.00,24.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,476,584,81.5,8907,2460,190,212,89.6,221,252,87.7,57,93,61.3,0,0.2,0.3,-0.2,5,42,2,0,47,571,10,9,1,7,1,0,0,0,0,3,9,13,0.67,10,0,0,8,1,1,1,0.05,0,0,0,1,0,0,31,15,16,0,15,19,46.9,17,18,10,42,39,0,773,61,253,476,60,8,773,11,57.9,5,26.3,413,1926,498,3,5,0,28,15,398,8
49,Srđan Babić,rs SRB,DF,Almería,26,1996,33.3,Matches,5,0,0,24,9,2,2,29,18,0,0,0,136,71,46,60.7,3,9,5,55.6,0.27,0.15,0.33,0.60,10.1,0,0,0,1.2,1.2,0.13,+1.8,+1.8,1172,1373,85.4,23290,8365,382,420,91.0,637,700,91.0,142,223,63.7,0,0.3,0.4,-0.3,7,55,3,1,63,1295,71,65,1,12,5,0,0,0,0,7,9,20,0.60,18,0,0,22,0,0,1,0.03,0,0,0,1,0,0,28,20,8,0,15,8,46.9,17,34,12,57,124,1,1640,237,976,633,43,16,1640,4,50.0,4,50.0,891,4831,2792,21,13,1,10,3,1013,5
50,Loïc Bade,fr FRA,DF,Sevilla,22,2000,16.1,Matches,4,0,0,13,4,0,4,23,20,0,0,0,97,34,27,55.7,1,4,2,50.0,0.25,0.12,0.25,0.50,7.8,0,0,0,0.3,0.3,0.07,+0.7,+0.7,735,847,86.8,13873,4762,253,273,92.7,409,445,91.9,64,105,61.0,0,0.1,0.1,-0.1,2,40,0,0,42,829,15,12,0,0,2,0,0,0,0,3,9,3,0.19,2,1,0,13,0,0,1,0.06,0,1,0,0,0,0,27,23,3,1,17,9,56.7,13,21,8,50,77,0,1030,117,572,431,34,10,1030,6,66.7,2,22.2,609,2716,1276,7,5,0,6,2,648,2
51,Édgar Badía,es ESP,GK,Elche,30,1992,36.0,Matches,2,0,0,1,6,0,0,0,0,0,1,0,33,8,1,88.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,791,1072,73.8,24081,17998,102,103,99.0,381,393,96.9,306,570,53.7,0,0.0,0.0,0.0,0,10,0,0,0,666,402,106,0,1,0,0,0,0,0,4,0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,50.0,1,0,0,1,19,3,1189,1110,1188,2,0,0,1189,0,,0,,599,3229,1937,0,0,0,2,0,401,0
52,Alex Baena,es ESP,"MF,FW",Villarreal,21,2001,21.6,Matches,13,1,1,58,56,3,26,7,17,1,1,0,100,1,26,3.7,6,62,22,35.5,2.87,1.02,0.10,0.27,22.6,3,0,0,3.9,3.9,0.06,+2.1,+2.1,681,859,79.3,11154,3034,340,380,89.5,257,301,85.4,59,100,59.0,2,5.2,3.8,-3.2,31,75,43,3,124,831,23,8,21,3,2,8,6,0,0,5,30,79,3.65,58,0,8,3,5,0,8,0.37,5,0,0,2,1,0,30,9,15,6,15,62,33.3,30,15,12,37,16,0,1103,28,152,512,454,66,1103,27,43.5,25,40.3,752,3962,1847,50,42,14,41,34,873,110
53,Alejandro Balde,es ESP,DF,Barcelona,18,2003,27.5,Matches,4,0,0,27,29,5,67,12,30,0,0,0,145,19,18,51.4,1,19,4,21.1,0.69,0.15,0.05,0.25,17.9,0,0,0,1.9,1.9,0.10,-0.9,-0.9,1482,1670,88.7,21525,4340,892,951,93.8,486,536,90.7,71,106,67.0,6,4.9,5.4,+1.1,22,74,22,16,79,1444,217,32,0,5,185,0,0,0,0,9,19,65,2.37,49,0,8,3,5,1,7,0.25,7,0,0,0,0,0,42,22,16,4,24,97,58.5,17,25,22,54,17,1,1939,40,419,874,672,78,1939,50,51.5,36,37.1,1270,7245,4093,95,69,34,41,24,1347,234
54,Mikel Balenziaga,es ESP,DF,Athletic Club,34,1988,1.3,Matches,0,0,0,3,0,0,3,1,4,0,0,0,6,0,0,,0,1,0,0.0,0.78,0.00,0.00,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,49,69,71.0,819,242,25,29,86.2,19,26,73.1,5,9,55.6,0,0.0,0.1,0.0,0,4,2,1,7,57,11,0,0,0,11,0,0,0,0,1,0,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,1,2,1,4,1,100.0,0,0,0,5,2,0,77,2,14,39,25,0,77,1,100.0,0,0.0,29,100,50,0,2,0,0,1,41,6
55,Iván Balliu,al ALB,DF,Rayo Vallecano,30,1992,35.9,Matches,6,0,0,42,34,7,105,25,29,0,2,2,145,29,37,43.9,0,6,1,16.7,0.17,0.03,0.00,0.00,17.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,1422,1850,76.9,23328,9525,718,792,90.7,551,707,77.9,118,235,50.2,0,2.8,2.6,-2.8,32,95,34,18,131,1406,430,24,1,2,406,0,0,0,0,14,46,66,1.84,51,11,0,3,3,0,0,0.00,0,0,0,0,0,0,52,26,20,6,18,31,60.0,12,26,23,77,72,1,2116,88,503,925,695,26,2116,11,35.5,12,38.7,1021,5129,2879,75,51,4,22,9,1150,147
56,Léo Baptistão,br BRA,"FW,MF",Almería,29,1992,19.2,Matches,7,0,0,30,23,10,18,19,20,0,0,0,104,27,40,40.3,5,45,16,35.6,2.35,0.83,0.11,0.31,14.9,0,0,0,4.9,4.9,0.11,+0.1,+0.1,359,540,66.5,5742,1514,179,229,78.2,124,178,69.7,30,66,45.5,1,1.2,0.9,-0.2,18,30,13,3,51,526,11,2,6,7,8,0,0,0,0,3,25,53,2.77,37,0,4,2,2,2,3,0.16,2,0,0,1,0,0,32,13,16,3,13,36,39.4,20,17,15,51,12,0,789,16,158,391,262,61,789,14,38.9,16,44.4,465,2611,1484,38,31,9,56,17,525,83
57,Keidi Bare,al ALB,MF,Espanyol,24,1997,5.6,Matches,0,0,0,11,13,0,6,11,8,0,0,0,25,5,9,35.7,0,5,3,60.0,0.89,0.54,0.00,0.00,17.9,0,0,0,0.6,0.6,0.12,-0.6,-0.6,221,267,82.8,3777,1040,106,122,86.9,93,104,89.4,20,31,64.5,1,0.2,0.2,+0.8,3,25,1,0,28,260,7,3,0,2,0,1,1,0,0,0,6,11,1.96,7,1,0,2,0,1,2,0.36,1,0,0,0,0,1,15,7,5,3,7,6,53.8,6,8,6,26,8,0,336,15,67,207,62,5,336,2,33.3,3,50.0,181,1012,439,6,13,1,6,3,214,11
58,Kike Barja,es ESP,"FW,MF",Osasuna,25,1997,14.6,Matches,1,0,0,18,15,7,110,4,9,0,0,0,65,8,11,42.1,1,17,6,35.3,1.17,0.41,0.06,0.17,15.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2,316,487,64.9,5033,1204,174,216,80.6,96,153,62.7,30,65,46.2,6,3.9,3.6,+2.1,28,13,25,18,35,458,28,2,2,2,12,13,5,5,0,1,21,49,3.36,36,7,5,0,0,1,8,0.55,7,1,0,0,0,0,15,6,5,4,8,89,33.3,16,7,7,19,3,0,674,6,65,199,413,55,674,39,43.8,44,49.4,459,3154,1499,61,28,18,44,25,498,185
59,Ander Barrenetxea,es ESP,"FW,DF",Real Sociedad,20,2001,9.8,Matches,4,0,0,23,14,0,13,5,15,0,0,0,74,11,15,42.3,3,18,12,66.7,1.85,1.23,0.17,0.25,14.9,2,0,0,3.0,3.0,0.17,0.0,0.0,288,376,76.6,4302,1117,162,187,86.6,95,113,84.1,19,33,57.6,1,1.2,1.1,-0.2,9,14,9,1,27,343,32,5,1,1,25,2,0,0,0,1,19,28,2.87,22,0,2,1,2,0,2,0.21,1,0,1,0,0,0,21,15,6,0,12,63,42.9,16,15,14,26,7,0,544,14,110,213,232,41,544,34,54.0,25,39.7,328,2099,994,36,15,17,36,18,348,72
60,Pablo Barrios,es ESP,MF,Atlético Madrid,19,2003,8.0,Matches,4,0,0,7,12,0,6,9,10,0,0,0,49,6,9,40.0,0,12,3,25.0,1.49,0.37,0.00,0.00,21.7,0,0,0,0.5,0.5,0.04,-0.5,-0.5,368,450,81.8,5684,1671,198,217,91.2,134,161,83.2,22,38,57.9,1,0.7,0.5,+0.3,4,46,3,0,51,438,9,7,1,5,2,0,0,0,0,3,12,20,2.48,17,0,0,2,1,0,2,0.25,1,0,0,1,0,0,19,3,10,6,8,30,53.3,7,12,10,28,6,1,554,12,106,314,140,12,554,15,50.0,12,40.0,320,1795,690,16,10,3,15,10,405,27
61,Rodrigo Battaglia,ar ARG,MF,Mallorca,31,1991,7.6,Matches,5,0,0,11,11,0,1,5,5,0,2,0,29,11,8,57.9,0,2,0,0.0,0.26,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,185,232,79.7,2885,894,93,106,87.7,78,93,83.9,11,20,55.0,0,0.0,0.1,0.0,1,24,1,0,19,224,6,6,0,2,0,0,0,0,0,2,4,4,0.53,3,0,0,7,1,0,0,0.00,0,0,0,0,0,0,12,7,5,0,6,3,42.9,8,16,9,17,18,0,310,28,114,170,27,6,310,0,0.0,1,33.3,136,665,268,3,4,0,5,6,164,3
62,Bebé,cv CPV,FW,Rayo Vallecano,32,1990,0.7,Matches,1,0,0,2,2,0,16,0,0,0,0,0,6,0,1,0.0,0,4,0,0.0,6.00,0.00,0.00,,32.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,21,38,55.3,411,101,8,9,88.9,9,17,52.9,4,7,57.1,0,0.1,0.1,-0.1,2,2,1,1,1,26,11,6,0,2,2,3,2,0,0,1,2,4,6.00,0,2,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,8,0.0,2,1,1,0,0,0,52,0,1,19,36,0,52,3,37.5,4,50.0,37,344,154,5,8,0,6,3,34,10
63,Héctor Bellerín,es ESP,DF,Barcelona,27,1995,1.6,Matches,0,0,0,2,0,0,3,3,0,0,0,0,10,3,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,77,96,80.2,1146,419,48,52,92.3,21,25,84.0,5,8,62.5,0,0.1,0.5,-0.1,1,10,4,0,13,82,13,1,1,0,12,0,0,0,0,1,3,5,3.15,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,2,0,2,4,66.7,1,2,2,5,2,0,107,1,17,50,41,5,107,3,75.0,1,25.0,54,271,159,2,3,1,1,0,66,6
64,Fran Beltrán,es ESP,MF,Celta Vigo,23,1999,31.7,Matches,4,0,0,26,16,2,51,53,22,0,1,0,196,18,48,27.3,0,24,2,8.3,0.76,0.06,0.00,0.00,27.3,0,0,0,0.9,0.9,0.04,-0.9,-0.9,1604,1816,88.3,28935,6589,658,716,91.9,743,808,92.0,164,221,74.2,2,1.7,2.5,+0.3,24,136,12,4,138,1667,147,88,0,12,8,38,18,14,1,2,19,66,2.08,53,10,0,5,0,2,4,0.13,2,1,0,0,0,1,34,15,14,5,14,22,25.5,41,29,24,87,35,2,2062,62,454,1253,366,11,2062,16,72.7,6,27.3,1239,6158,2685,27,45,4,26,17,1354,33
65,Iker Benito,es ESP,"FW,MF",Osasuna,19,2002,2.0,Matches,0,0,0,2,2,1,6,2,3,0,0,0,14,1,4,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,31,42,73.8,501,92,24,29,82.8,3,7,42.9,4,5,80.0,0,0.3,0.2,-0.3,3,0,1,1,3,41,1,0,0,1,1,0,0,0,0,0,1,5,2.56,4,0,0,0,0,1,1,0.51,1,0,0,0,0,0,4,0,3,1,2,9,50.0,2,0,0,6,4,0,66,4,19,24,26,3,66,3,33.3,5,55.6,34,371,245,9,6,2,3,2,35,15
66,Karim Benzema,fr FRA,FW,Real Madrid,34,1987,22.6,Matches,1,0,0,10,6,22,3,2,5,2,0,0,35,14,13,51.9,19,99,36,36.4,4.37,1.59,0.12,0.33,15.9,6,7,8,21.5,14.9,0.15,-2.5,-2.9,924,1070,86.4,10990,2417,624,695,89.8,193,210,91.9,24,32,75.0,3,5.8,5.5,-2.8,48,71,51,0,138,1012,52,4,9,7,4,9,0,0,0,6,25,102,4.50,86,1,6,0,2,0,7,0.31,5,0,1,1,0,0,9,2,4,3,2,44,18.2,9,11,11,11,5,0,1284,7,56,457,776,175,1276,20,45.5,22,50.0,797,3737,1900,72,43,31,32,28,1092,157
67,Yuri Berchiche,es ESP,DF,Athletic Club,32,1990,26.7,Matches,9,1,1,31,33,5,66,40,32,1,1,0,173,51,26,66.2,1,28,7,25.0,1.05,0.26,0.04,0.14,20.4,0,0,0,1.3,1.3,0.05,-0.3,-0.3,1304,1580,82.5,22195,8668,640,703,91.0,537,634,84.7,105,153,68.6,1,1.4,1.7,-0.4,21,146,31,14,179,1263,311,44,2,22,267,0,0,0,0,6,34,59,2.21,47,6,2,12,1,0,2,0.07,1,0,0,0,1,0,56,28,20,8,35,30,59.3,24,37,25,96,59,1,1865,92,478,899,506,24,1865,12,40.0,15,50.0,966,4831,2537,59,45,3,22,14,1047,95
68,Álex Berenguer,es ESP,FW,Athletic Club,27,1995,25.5,Matches,2,0,0,48,25,19,162,10,37,0,0,0,114,35,42,45.5,4,56,19,33.9,2.19,0.74,0.07,0.21,18.0,4,0,0,4.3,4.3,0.08,-0.3,-0.3,630,955,66.0,9379,2766,372,441,84.4,163,266,61.3,62,152,40.8,1,4.6,5.2,-3.6,52,25,41,16,77,792,151,35,0,2,15,100,36,32,1,12,31,98,3.84,48,29,9,4,4,3,4,0.16,2,0,1,1,0,0,58,17,25,16,23,85,38.3,37,37,33,68,6,0,1298,22,135,390,794,117,1298,37,43.5,44,51.8,716,4451,2024,73,54,35,63,39,848,249
69,Pedro Bigas,es ESP,DF,Elche,31,1990,22.4,Matches,4,2,0,17,16,0,5,33,20,1,1,0,123,42,19,68.9,0,22,8,36.4,0.98,0.36,0.00,0.00,15.5,0,0,0,1.8,1.8,0.08,-1.8,-1.8,843,1053,80.1,16786,7505,284,314,90.4,449,500,89.8,100,200,50.0,0,0.0,0.3,0.0,0,63,1,1,83,976,68,52,0,18,13,0,0,0,0,9,10,14,0.62,9,0,1,14,1,1,3,0.13,1,0,0,1,1,0,37,30,7,0,18,8,62.1,11,25,11,70,95,0,1302,174,681,569,63,19,1302,5,62.5,3,37.5,722,3899,2273,19,13,0,13,4,766,3
70,El Bilal Touré,ml MLI,FW,Almería,20,2001,14.0,Matches,0,0,0,25,7,13,4,1,3,0,0,0,46,44,46,48.9,7,29,14,48.3,2.06,1.00,0.24,0.50,11.5,0,0,0,6.3,6.3,0.22,+0.7,+0.7,183,258,70.9,2226,311,130,158,82.3,44,65,67.7,2,2,100.0,2,1.3,0.7,+0.7,14,7,3,1,14,231,25,0,0,0,0,0,0,0,0,2,8,36,2.56,26,1,2,1,3,0,4,0.28,3,0,1,0,0,0,4,2,1,1,0,17,0.0,3,6,5,5,23,0,407,26,46,196,172,53,407,6,35.3,9,52.9,201,1136,519,18,16,9,44,9,261,51
71,Antonio Blanco,es ESP,MF,Cádiz,22,2000,1.8,Matches,0,0,0,2,1,0,0,1,4,0,0,0,7,3,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,57,61,93.4,818,137,31,33,93.9,22,24,91.7,1,1,100.0,0,0.0,0.1,0.0,1,3,1,0,2,61,0,0,0,1,0,0,0,0,0,0,0,2,1.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,5,1,0,4,1,66.7,2,5,5,7,3,0,82,4,20,46,16,0,82,0,0.0,1,100.0,40,166,57,1,1,0,2,3,53,2
72,Lautaro Blanco,ar ARG,"DF,MF",Elche,23,1999,9.7,Matches,2,0,0,7,2,2,86,2,9,0,0,0,49,0,8,0.0,0,1,1,100.0,0.10,0.10,0.00,0.00,21.7,0,0,0,0.0,0.0,0.03,0.0,0.0,235,416,56.5,4363,2284,117,141,83.0,85,139,61.2,32,107,29.9,2,1.5,1.3,+0.5,12,19,17,10,28,331,83,2,0,3,80,1,0,0,1,2,17,23,2.37,17,2,3,1,0,1,2,0.21,2,0,0,0,0,0,16,10,4,2,9,23,34.6,17,8,7,18,10,1,494,12,127,163,209,6,494,10,43.5,13,56.5,261,1869,890,41,20,1,12,3,281,76
73,Theo Bongonda,cd COD,"MF,FW",Cádiz,26,1995,21.5,Matches,2,0,0,15,37,6,68,6,20,0,0,0,96,14,13,51.9,4,42,14,33.3,1.95,0.65,0.07,0.21,21.1,2,1,1,5.2,4.4,0.10,-1.2,-1.4,329,489,67.3,4564,1295,207,254,81.5,87,123,70.7,20,70,28.6,3,3.0,2.4,0.0,20,20,11,4,39,437,48,17,2,2,7,24,11,3,0,4,18,45,2.09,27,3,4,2,6,1,5,0.23,3,0,1,1,0,0,28,11,14,3,17,98,42.5,23,21,19,34,14,0,766,17,118,282,387,55,765,40,40.8,42,42.9,480,3985,2088,74,47,20,57,26,497,105
74,Yassine Bounou,ma MAR,GK,Sevilla,31,1991,23.9,Matches,2,0,0,0,1,0,0,2,1,0,0,0,34,4,2,66.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,717,949,75.6,18725,13212,155,155,100.0,341,349,97.7,219,440,49.8,0,0.0,0.0,0.0,0,7,0,0,1,735,212,50,0,2,0,0,0,0,0,2,0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,0,1,1,25.0,3,0,0,4,11,1,1011,766,995,17,0,0,1011,1,100.0,0,0.0,596,2682,1374,0,0,0,4,0,566,0
75,Lucas Boyé,ar ARG,FW,Elche,26,1996,27.4,Matches,7,1,0,61,45,14,15,15,16,0,0,0,104,49,57,46.2,7,71,20,28.2,2.60,0.73,0.10,0.35,14.4,1,0,1,8.3,7.5,0.11,-1.3,-0.5,510,650,78.5,7080,1364,292,338,86.4,140,169,82.8,32,39,82.1,2,2.9,1.6,-0.9,29,35,22,5,63,591,55,1,2,7,0,0,0,0,0,4,30,75,2.74,51,0,12,5,5,2,7,0.26,5,0,0,1,0,1,36,12,16,8,17,130,48.6,18,33,28,51,46,0,1121,50,107,585,456,116,1120,78,60.0,48,36.9,720,3507,1434,58,33,25,139,85,810,160
76,Martin Braithwaite,dk DEN,"FW,MF",Espanyol,31,1991,27.3,Matches,5,1,0,20,42,13,20,5,2,0,0,0,58,48,59,44.9,10,58,25,43.1,2.13,0.92,0.17,0.40,16.0,4,0,0,9.2,9.2,0.16,+0.8,+0.8,294,446,65.9,4173,986,183,242,75.6,74,112,66.1,19,30,63.3,2,1.4,1.1,+0.6,12,26,13,2,54,427,17,0,3,2,0,0,0,0,0,2,21,48,1.76,31,0,2,0,6,0,7,0.26,4,0,0,3,0,0,12,2,4,6,5,53,35.7,9,10,10,17,11,0,696,10,55,287,362,75,696,17,32.1,26,49.1,410,2073,983,32,29,11,52,19,514,126
77,Darko Brašanac,rs SRB,MF,Osasuna,30,1992,11.6,Matches,5,0,0,16,14,3,7,12,20,0,1,0,50,15,15,50.0,1,11,4,36.4,0.95,0.35,0.09,0.25,12.4,0,0,0,1.2,1.2,0.10,-0.2,-0.2,306,376,81.4,4620,1215,162,179,90.5,118,143,82.5,11,19,57.9,1,0.6,0.6,+0.4,7,40,7,2,49,351,23,8,0,0,2,0,0,0,0,2,10,22,1.90,20,0,0,2,1,0,1,0.09,1,0,0,0,0,0,29,12,10,7,12,10,52.2,11,14,12,41,9,0,489,12,79,245,171,28,489,4,40.0,3,30.0,246,1254,668,18,14,0,20,10,292,36
78,Claudio Bravo,cl CHI,GK,Betis,39,1983,12.0,Matches,2,0,0,0,0,0,0,2,0,0,0,0,14,3,0,100.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,232,392,59.2,7419,5674,44,44,100.0,89,91,97.8,96,251,38.2,0,0.0,0.0,0.0,0,5,1,0,1,241,148,47,0,2,0,0,0,0,0,3,0,3,0.25,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,1,1,414,333,412,3,0,0,414,0,,0,,208,1175,724,0,0,0,0,0,144,0
79,Ante Budimir,hr CRO,FW,Osasuna,31,1991,20.0,Matches,5,0,0,48,23,12,3,5,9,1,0,0,37,97,104,48.3,8,58,21,36.2,2.90,1.05,0.14,0.38,11.6,0,0,0,7.6,7.6,0.13,+0.4,+0.4,194,315,61.6,2324,372,123,172,71.5,55,97,56.7,1,7,14.3,0,0.7,0.6,-0.7,10,13,3,0,23,300,15,0,1,0,2,0,0,0,0,0,7,34,1.70,21,0,6,0,3,1,1,0.05,0,0,0,0,1,0,19,0,12,7,2,34,20.0,8,10,10,24,19,0,563,18,36,254,281,118,563,16,47.1,14,41.2,259,1199,449,23,16,10,62,27,398,98
80,Manu Bueno,es ESP,MF,Sevilla,18,2004,1.7,Matches,0,0,0,1,2,0,0,0,4,0,0,0,12,1,3,25.0,0,1,1,100.0,0.60,0.60,0.00,0.00,29.2,0,0,0,0.0,0.0,0.02,0.0,0.0,52,66,78.8,952,253,16,19,84.2,28,29,96.6,5,11,45.5,0,0.1,0.0,-0.1,2,5,0,0,4,64,2,2,1,1,0,0,0,0,0,0,2,2,1.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7,3,3,1,5,3,62.5,3,0,0,7,2,0,86,3,25,52,10,0,86,1,33.3,2,66.7,48,261,69,0,2,0,1,0,49,1
81,Santiago Bueno,uy URU,DF,Girona,23,1998,33.4,Matches,7,1,1,37,34,2,4,31,38,2,1,0,144,74,41,64.3,0,13,3,23.1,0.39,0.09,0.00,0.00,12.2,0,0,0,1.3,1.3,0.10,-1.3,-1.3,1576,1823,86.5,31141,10648,509,557,91.4,875,940,93.1,173,279,62.0,1,1.0,0.7,0.0,9,148,5,1,148,1732,87,70,1,25,17,0,0,0,0,4,15,24,0.72,18,0,1,22,2,0,4,0.12,3,0,0,0,1,0,63,43,19,1,24,4,66.7,12,34,12,94,105,2,2098,194,1016,1038,54,17,2098,2,50.0,0,0.0,1305,7395,4721,30,13,0,6,1,1447,4
