player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
173,Christian Eriksen,dk DEN,MF,Manchester Utd,31,1992,12.7,Matches,1,0,0,7,3,1,43,4,13,0,0,0,86,1,7,12.5,1,13,4,30.8,1.03,0.32,0.08,0.25,22,2,0,0,1,1,0.08,0,0,648,805,80.5,10504,2702,340,384,88.5,229,277,82.7,55,98,56.1,2,2.3,2.3,-0.3,27,66,17,3,68,745,55,25,5,9,3,26,12,8,2,5,13,46,3.63,36,8,0,6,0,2,3,0.24,2,0,0,0,0,1,18,5,10,3,12,6,36.4,21,17,11,22,13,0,896,27,165,492,246,12,896,3,50,3,50,515,2319,1199,20,21,2,8,14,620,23
174,Maxime Estève,fr FRA,DF,Burnley,21,2002,14.5,Matches,6,0,0,25,16,0,5,27,10,0,0,0,62,26,22,54.2,0,7,0,0,0.48,0,0,,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,690,821,84,11622,2998,308,343,89.8,336,371,90.6,36,79,45.6,0,0,0.2,0,1,41,0,0,40,754,66,13,1,3,5,0,0,0,0,1,10,8,0.55,6,0,0,10,2,0,1,0.07,1,0,0,0,0,0,27,15,12,0,18,3,56.3,14,21,11,54,56,0,979,158,465,463,52,8,979,1,33.3,0,0,514,2716,1664,15,18,2,5,3,600,3
175,Pervis Estupiñán,ec ECU,DF,Brighton,25,1998,13.8,Matches,4,0,0,22,17,5,65,21,13,0,0,1,90,12,14,46.2,2,11,6,54.5,0.8,0.43,0.18,0.33,18.8,0,0,0,1,1,0.09,1,1,809,962,84.1,11736,3617,480,524,91.6,270,313,86.3,32,64,50,3,3.5,2.3,-0.5,26,66,25,11,83,851,107,22,1,3,73,12,6,2,0,4,20,42,3.04,37,3,1,4,0,0,2,0.14,2,0,0,0,0,0,26,12,11,3,14,23,46.7,16,14,10,47,20,0,1109,56,256,546,316,37,1109,9,39.1,9,39.1,693,3046,1806,47,30,13,20,6,735,88
176,Jonny Evans,nir NIR,DF,Manchester Utd,35,1988,15.5,Matches,2,0,0,17,13,0,0,23,14,0,0,0,70,36,18,66.7,0,1,0,0,0.06,0,0,,5.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,729,832,87.6,11952,3843,323,350,92.3,344,374,92,40,72,55.6,1,1.2,0.3,-0.2,6,29,3,0,37,778,51,18,1,0,3,0,0,0,0,3,7,11,0.71,11,0,0,18,0,0,2,0.13,2,0,0,0,0,0,22,20,2,0,12,7,57.1,9,25,7,45,76,0,1005,185,556,420,31,8,1005,4,57.1,2,28.6,567,2683,1441,7,5,0,5,3,625,1
177,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,25,1998,22.8,Matches,3,0,0,27,48,11,107,11,17,1,1,0,135,12,24,33.3,11,82,33,40.2,3.59,1.45,0.12,0.3,20.7,12,1,1,9.1,8.3,0.1,1.9,1.7,700,909,77,11150,3226,353,405,87.2,253,301,84.1,61,134,45.5,4,5.2,5.6,-1.2,54,48,45,7,93,759,144,54,7,6,5,71,30,23,3,6,20,110,4.82,54,27,11,2,10,1,11,0.48,8,0,1,0,2,0,35,4,18,13,15,140,48.4,16,27,25,46,6,0,1274,11,121,522,658,103,1273,69,49.3,64,45.7,789,4822,2098,68,61,43,77,48,887,139
178,Łukasz Fabiański,pl POL,GK,West Ham,38,1985,8,Matches,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,160,239,66.9,5259,3852,19,19,100,70,70,100,70,146,47.9,0,0,0,0,0,8,0,0,1,161,77,21,0,3,0,0,0,0,0,1,1,1,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,50,1,0,0,2,4,0,260,222,255,5,0,0,260,0,,0,,140,822,585,0,0,0,0,0,94,0
179,Romain Faivre,fr FRA,"MF,FW",Bournemouth,25,1998,0.5,Matches,1,0,0,2,4,0,3,0,1,0,0,0,1,0,1,0,0,2,0,0,4.39,0,0,,17,0,0,0,0.2,0.2,0.08,-0.2,-0.2,19,26,73.1,251,114,9,12,75,7,7,100,1,3,33.3,0,0,0,0,0,2,1,0,5,25,1,1,0,0,0,0,0,0,0,0,0,1,2.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,3,0,0,1,0,0,37,1,3,15,19,3,37,2,28.6,3,42.9,24,215,121,4,4,0,3,1,31,4
180,Ansu Fati,es ESP,"MF,FW",Brighton,20,2002,5.8,Matches,2,0,0,6,13,2,3,3,3,0,0,0,22,1,10,9.1,2,26,11,42.3,4.49,1.9,0.08,0.18,14.6,0,0,0,3.4,3.4,0.13,-1.4,-1.4,178,210,84.8,2332,518,117,124,94.4,41,50,82,10,11,90.9,0,0.8,0.6,-0.8,6,14,7,0,28,203,4,2,1,1,0,0,0,0,0,3,10,23,3.96,16,0,1,0,0,1,3,0.52,2,0,0,1,0,0,5,1,2,2,1,18,9.1,10,8,8,8,3,0,300,4,27,141,135,43,300,5,27.8,9,50,212,1025,451,16,5,9,15,10,238,50
181,Felipe,br BRA,DF,Nott'ham Forest,34,1989,4.2,Matches,4,0,0,10,2,0,0,4,9,0,0,0,20,14,6,70,0,3,0,0,0.72,0,0,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,183,215,85.1,3654,1412,61,70,87.1,97,105,92.4,21,33,63.6,0,0.1,0,-0.1,2,10,0,0,6,206,8,7,0,1,1,0,0,0,0,1,1,4,0.97,2,0,0,1,0,1,0,0,0,0,0,0,0,0,12,9,3,0,9,2,75,3,4,3,16,12,0,257,22,133,116,9,4,257,1,50,1,50,147,692,361,1,1,0,3,1,156,0
182,Evan Ferguson,ie IRL,FW,Brighton,18,2004,15.2,Matches,1,0,0,24,25,5,1,2,6,1,0,0,25,13,18,41.9,6,33,20,60.6,2.17,1.32,0.18,0.3,15.5,0,0,0,4.6,4.6,0.14,1.4,1.4,244,303,80.5,3028,349,156,180,86.7,54,63,85.7,11,15,73.3,0,0.5,0.8,-0.5,6,11,4,0,15,269,32,0,1,0,0,0,0,0,0,2,13,22,1.45,15,0,2,3,3,1,1,0.07,0,0,0,0,1,0,14,4,7,3,5,16,35.7,9,10,7,16,8,0,448,13,64,204,185,45,448,7,43.8,6,37.5,286,1299,414,13,9,5,40,31,336,62
183,Bruno Fernandes,pt POR,"MF,FW",Manchester Utd,28,1994,34.6,Matches,9,0,0,41,28,13,223,27,38,0,0,0,200,21,25,45.7,10,90,35,38.9,2.6,1.01,0.07,0.17,22.8,11,4,5,10,6.1,0.07,0,-0.1,1590,2179,73,28404,10273,766,876,87.4,532,698,76.2,229,432,53,8,11.8,10.2,-3.8,114,187,89,10,297,1872,284,64,30,22,22,151,46,55,8,23,62,210,6.06,143,48,7,6,1,2,19,0.55,12,3,2,2,0,0,68,27,25,16,30,44,34.1,58,49,43,95,50,2,2585,96,414,1069,1126,105,2580,19,43.2,21,47.7,1367,6155,3408,86,61,23,48,35,1715,182
184,Enzo Fernández,ar ARG,MF,Chelsea,22,2001,24.5,Matches,7,0,0,33,31,4,45,17,22,1,1,0,122,21,23,47.7,3,45,13,28.9,1.83,0.53,0.04,0.15,21.3,2,1,2,6.2,4.6,0.1,-3.2,-2.6,1574,1862,84.5,28776,8415,674,742,90.8,661,744,88.8,196,273,71.8,2,3.4,3.7,-1.4,32,177,43,4,210,1756,89,52,21,28,5,22,4,7,0,17,30,82,3.34,69,5,0,13,5,0,7,0.29,5,1,0,0,1,0,50,22,18,10,27,44,41.5,38,36,23,67,28,0,2128,67,442,1209,488,47,2126,23,52.3,17,38.6,1315,6080,3109,52,46,8,29,24,1675,54
185,John Fleck,sct SCO,"MF,DF",Sheffield Utd,31,1991,1,Matches,1,0,0,2,2,0,0,0,0,0,0,0,5,2,7,22.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,29,40,72.5,408,88,21,27,77.8,7,9,77.8,1,2,50,0,0.4,0.3,-0.4,2,1,1,0,3,36,4,2,1,0,0,0,0,0,0,0,0,4,3.91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,49,3,10,29,11,1,49,0,0,0,0,19,81,39,2,1,0,2,0,27,0
186,Mark Flekken,nl NED,GK,Brentford,30,1993,36.5,Matches,3,0,0,2,4,0,0,0,1,0,1,0,41,10,1,90.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1131,1580,71.6,32732,22385,159,161,98.8,575,580,99.1,394,832,47.4,1,0.5,0.2,0.5,4,37,1,0,5,1122,455,166,0,5,0,0,0,0,0,3,0,10,0.27,3,7,0,0,0,0,3,0.08,1,2,0,0,0,0,1,1,0,0,1,4,20,4,1,1,1,17,1,1658,1268,1584,74,0,0,1658,3,75,1,25,930,5167,2908,0,0,0,0,0,810,0
187,Phil Foden,eng ENG,"FW,MF",Manchester City,23,2000,31.7,Matches,2,0,0,14,60,5,89,13,20,0,1,0,127,6,17,26.1,19,105,48,45.7,3.31,1.51,0.18,0.4,18.5,4,0,0,10.3,10.3,0.1,8.7,8.7,1511,1767,85.5,20347,3769,990,1053,94,388,449,86.4,68,135,50.4,8,8.4,6.9,-0.4,73,71,57,5,168,1684,79,19,15,6,4,50,26,14,0,4,49,144,4.54,111,9,9,0,8,1,21,0.66,16,1,1,0,3,0,31,11,10,10,13,102,41.9,18,30,30,44,18,1,2146,22,174,785,1211,190,2146,47,46.1,46,45.1,1435,6921,3434,93,79,56,62,49,1753,269
188,Wes Foderingham,eng ENG,GK,Sheffield Utd,32,1991,29.4,Matches,2,0,0,1,12,0,0,0,3,0,0,1,31,1,1,50,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,596,1055,56.5,19584,15696,101,102,99,242,252,96,253,690,36.7,0,0.1,0.1,-0.1,1,19,2,0,0,659,386,124,0,4,0,0,0,0,0,10,1,4,0.14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,2,83.3,1,0,0,5,18,6,1155,945,1137,20,0,0,1155,2,100,0,0,575,3493,2231,0,0,0,1,1,389,0
189,Pablo Fornals,es ESP,"MF,FW",West Ham,27,1996,4.7,Matches,0,0,0,3,5,1,8,6,6,0,0,0,26,3,6,33.3,0,7,3,42.9,1.48,0.63,0,0,20.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,162,210,77.1,2602,713,83,96,86.5,60,75,80,12,20,60,0,0.3,0.3,-0.3,5,19,6,1,29,204,6,2,0,2,2,0,0,0,0,0,6,16,3.37,13,0,0,1,1,2,1,0.21,0,0,0,0,0,1,10,4,3,3,5,12,31.3,11,8,7,16,7,0,277,7,53,128,98,20,277,6,50,5,41.7,156,645,256,4,7,2,8,8,176,27
190,Omari Forson,eng ENG,FW,Manchester Utd,19,2004,0.8,Matches,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1.29,0,0,,21.6,0,0,0,0,0,0.03,0,0,30,33,90.9,373,78,17,17,100,10,12,83.3,0,0,,1,0.2,0,0.8,2,2,1,0,2,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,100,0,0,0,2,0,0,39,0,2,25,12,1,39,1,50,1,50,29,115,34,1,3,0,1,0,31,2
191,Lyle Foster,za RSA,"FW,MF",Burnley,22,2000,21.1,Matches,0,1,0,24,11,14,3,3,10,0,0,0,51,50,106,32.1,5,34,16,47.1,1.61,0.76,0.15,0.31,14.6,0,0,0,4.5,4.5,0.13,0.5,0.5,312,461,67.7,4471,835,197,268,73.5,91,124,73.4,14,20,70,3,1.9,1.3,1.1,19,21,12,0,37,430,29,2,3,5,4,0,0,0,0,2,16,41,1.95,35,0,2,3,1,0,4,0.19,4,0,0,0,0,0,19,5,6,8,6,39,35.3,11,13,10,22,34,0,692,41,93,289,321,93,692,19,48.7,18,46.2,380,2464,1278,55,31,36,69,33,479,104
192,Matheus França,br BRA,"MF,FW",Crystal Palace,19,2004,2.6,Matches,1,0,0,6,2,2,14,1,3,1,0,0,17,1,5,16.7,0,8,2,25,3.1,0.78,0,0,21.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,51,79,64.6,910,256,20,29,69,24,29,82.8,5,13,38.5,1,0.9,0.5,0.1,6,4,2,0,8,69,10,1,0,1,0,9,5,2,0,0,5,8,3.1,4,3,0,0,1,0,2,0.78,1,0,0,0,1,0,3,2,1,0,1,14,14.3,6,4,4,4,1,0,119,3,31,45,51,9,119,4,28.6,9,64.3,81,722,372,12,11,5,4,7,73,12
193,Nathan Fraser,ie IRL,FW,Wolves,18,2005,2.1,Matches,1,0,0,5,3,0,0,1,2,0,0,0,8,3,9,25,0,3,2,66.7,1.45,0.97,0,0,16.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,33,42,78.6,380,45,24,27,88.9,7,10,70,0,0,,0,0.1,0.1,-0.1,2,0,2,0,2,39,3,0,0,0,0,0,0,0,0,0,3,6,2.92,5,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1,2,1,0,33.3,2,2,1,6,2,0,62,4,10,28,25,5,62,0,,0,,32,88,22,1,1,1,4,2,39,21
194,Cody Gakpo,nl NED,"FW,MF",Liverpool,24,1999,18.3,Matches,1,0,0,28,38,8,21,14,17,0,0,0,81,32,27,54.2,8,66,24,36.4,3.6,1.31,0.12,0.33,15.4,0,0,0,9,9,0.14,-1,-1,436,564,77.3,6130,1738,266,315,84.4,136,183,74.3,18,24,75,5,2.9,2.7,2.1,25,43,32,5,83,547,15,5,1,2,6,0,0,0,0,2,15,73,3.98,47,1,6,4,5,2,10,0.55,6,0,1,2,1,0,27,8,14,5,8,54,32,17,21,17,41,7,0,809,15,77,335,412,107,809,31,57.4,17,31.5,549,3003,1472,43,31,13,44,32,618,130
195,Conor Gallagher,eng ENG,MF,Chelsea,23,2000,34.8,Matches,9,1,1,83,64,1,64,43,52,0,0,0,221,25,28,47.2,5,48,17,35.4,1.38,0.49,0.1,0.29,20.4,0,0,0,4.2,4.2,0.09,0.8,0.8,1801,2018,89.2,26732,5954,1054,1116,94.4,598,654,91.4,95,146,65.1,7,5,3.5,2,52,135,32,4,172,1889,122,50,5,7,17,45,15,12,2,7,29,109,3.14,78,15,5,11,1,6,14,0.4,7,5,0,1,0,1,85,37,31,17,33,65,42.9,44,50,39,128,34,0,2443,77,468,1221,793,79,2443,38,58.5,18,27.7,1453,7243,2979,62,54,14,69,39,1739,122
196,Idrissa Gana Gueye,sn SEN,MF,Everton,33,1989,20.9,Matches,8,0,0,35,31,0,11,28,44,0,0,0,174,13,9,59.1,4,26,7,26.9,1.24,0.33,0.15,0.57,22.2,1,0,0,1.3,1.3,0.05,2.7,2.7,758,898,84.4,11688,3236,384,428,89.7,317,361,87.8,39,66,59.1,0,1.1,0.8,-1.1,15,70,9,1,83,882,13,3,2,6,4,0,0,0,0,3,14,52,2.48,37,0,0,7,4,6,4,0.19,4,0,0,0,0,0,73,32,27,14,29,25,63,17,24,17,101,16,0,1126,59,280,608,252,21,1126,11,44,11,44,592,2976,1431,29,26,2,17,20,670,41
197,Ben Gannon-Doak,sct SCO,FW,Liverpool,17,2005,0.2,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,4,4,100,45,8,4,4,100,0,0,,0,0,,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,0,2,4,0,6,0,,0,,4,7,2,0,0,0,2,0,4,0
198,Alejandro Garnacho,ar ARG,FW,Manchester Utd,19,2004,28.5,Matches,4,0,0,20,54,15,58,18,15,2,0,0,106,6,25,19.4,7,100,27,27,3.51,0.95,0.07,0.26,15.8,0,0,0,8.4,8.3,0.08,-1.4,-1.3,675,901,74.9,9269,1365,422,506,83.4,189,233,81.1,34,63,54,4,5.1,2.9,-1.1,46,26,22,4,62,885,13,3,2,4,6,4,2,0,0,3,50,119,4.17,80,0,13,2,12,1,15,0.53,10,0,1,1,2,1,22,7,6,9,12,131,26.7,33,26,24,40,18,0,1312,13,180,403,741,248,1312,48,36.6,63,48.1,940,8034,4211,178,83,102,69,49,1007,281
199,James Garner,eng ENG,MF,Everton,22,2001,33.4,Matches,7,0,0,39,44,3,112,45,44,0,0,0,172,23,24,48.9,1,41,10,24.4,1.23,0.3,0.02,0.1,22.1,5,0,0,2.7,2.7,0.07,-1.7,-1.7,958,1244,77,16067,4432,464,536,86.6,374,437,85.6,90,185,48.6,2,4.6,3.7,-2.6,44,98,24,6,100,1082,155,36,4,6,14,59,55,3,0,7,28,98,2.94,58,22,3,14,4,5,8,0.24,3,1,0,1,1,2,83,32,38,13,35,41,42.7,47,45,31,128,47,1,1610,83,307,776,549,41,1610,19,46.3,16,39,736,3856,1657,36,37,5,33,10,857,76
200,Saman Ghoddos,ir IRN,DF,Brentford,29,1993,8.2,Matches,5,0,0,13,9,2,42,5,19,0,0,0,39,4,12,25,1,9,2,22.2,1.1,0.24,0.11,0.5,22.5,0,0,0,0.3,0.3,0.03,0.7,0.7,325,448,72.5,5565,1748,164,187,87.7,131,167,78.4,27,78,34.6,0,1.1,1,-1.1,9,29,10,4,36,370,74,15,0,3,34,24,10,10,0,4,8,20,2.44,10,5,1,2,3,1,0,0,0,0,0,0,0,0,28,19,7,2,17,13,54.8,14,9,7,33,12,0,542,12,139,223,184,10,542,3,23.1,8,61.5,282,1389,717,22,12,2,10,4,313,31
201,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,23,2000,35.1,Matches,9,0,0,37,57,6,182,17,24,0,0,0,179,60,68,46.9,5,70,13,18.6,2,0.37,0.06,0.31,19.8,4,1,1,6.9,6.1,0.09,-1.9,-2.1,1046,1482,70.6,18447,6110,499,610,81.8,350,452,77.4,153,298,51.3,10,8.4,6.8,1.6,74,114,39,13,171,1257,214,91,17,17,5,97,42,45,0,11,30,149,4.25,86,38,9,8,8,1,18,0.51,14,3,0,1,0,0,36,6,20,10,14,116,42.4,19,31,23,53,21,0,1879,28,217,896,801,103,1878,44,37.9,55,47.4,1034,5615,2866,79,61,15,78,44,1235,181
202,Bryan Gil,es ESP,"FW,MF",Tottenham,22,2001,2.3,Matches,0,0,0,2,3,1,11,3,0,0,0,0,16,0,3,0,0,4,1,25,1.72,0.43,0,0,13.9,0,0,0,0.8,0.8,0.19,-0.8,-0.8,127,157,80.9,1809,344,69,81,85.2,54,62,87.1,1,2,50,0,0.2,0.3,-0.2,4,6,8,1,16,155,2,0,0,0,2,0,0,0,0,0,7,9,3.88,8,0,0,0,0,0,1,0.43,1,0,0,0,0,0,1,0,0,1,1,11,25,3,3,3,4,4,0,191,3,25,66,101,18,191,8,72.7,3,27.3,137,746,340,11,6,5,9,7,155,49
203,Alfie Gilchrist,eng ENG,DF,Chelsea,19,2003,2.3,Matches,1,0,0,4,0,0,1,3,0,0,0,0,9,2,4,33.3,1,5,1,20,2.17,0.43,0.2,1,13.5,0,0,0,0.3,0.3,0.06,0.7,0.7,121,141,85.8,1893,468,63,73,86.3,55,61,90.2,3,6,50,0,0,0,0,0,5,1,0,7,121,19,3,0,0,16,0,0,0,0,1,0,3,1.31,2,1,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,1,40,3,6,3,7,11,0,177,14,72,57,49,5,177,1,100,0,0,78,263,130,1,1,0,2,2,96,4
204,Ryan Giles,eng ENG,"DF,MF",Luton Town,23,2000,5.6,Matches,0,0,0,2,2,0,49,4,6,0,0,0,21,3,0,100,0,2,2,100,0.36,0.36,0,0,14.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,140,218,64.2,2294,949,74,85,87.1,56,85,65.9,9,39,23.1,0,0.2,0.6,-0.2,5,10,10,6,17,157,61,6,0,0,41,14,6,8,0,0,8,12,2.15,8,3,1,0,0,0,0,0,0,0,0,0,0,0,8,4,3,1,2,8,28.6,5,2,2,12,22,0,273,20,81,74,119,4,273,4,50,3,37.5,116,517,241,9,5,2,7,1,129,30
205,Billy Gilmour,sct SCO,MF,Brighton,22,2001,23.6,Matches,8,1,0,22,30,0,34,11,16,0,0,0,132,11,20,35.5,0,25,5,20,1.06,0.21,0,0,25.4,0,0,0,1,1,0.04,-1,-1,1915,2107,90.9,29399,7671,1049,1093,96,703,759,92.6,106,170,62.4,1,2,2.5,-1,22,183,33,3,193,2036,64,34,9,8,1,20,11,9,0,7,15,69,2.93,59,5,0,9,3,0,6,0.25,5,0,0,1,0,0,26,14,10,2,11,23,31.4,24,23,14,37,14,1,2277,67,447,1425,417,12,2277,8,34.8,13,56.5,1410,6287,3120,39,53,0,28,9,1871,33
206,Ben Godfrey,eng ENG,DF,Everton,25,1998,12.4,Matches,2,0,0,8,6,2,21,16,20,0,1,0,45,25,24,51,0,15,3,20,1.21,0.24,0,0,12,0,0,0,1.7,1.7,0.12,-1.7,-1.7,336,484,69.4,5725,2373,147,180,81.7,157,204,77,23,62,37.1,0,0.3,0.5,-0.3,3,32,6,2,43,363,118,0,0,1,118,0,0,0,0,3,20,17,1.37,9,1,0,8,0,2,3,0.24,1,0,0,1,0,1,30,17,8,5,15,14,53.6,13,14,6,46,57,0,655,67,221,265,172,19,655,5,35.7,9,64.3,233,1158,571,11,12,0,10,6,283,26
207,André Gomes,pt POR,"MF,FW",Everton,30,1993,5.6,Matches,4,0,0,17,5,0,26,3,4,0,0,0,34,1,8,11.1,1,8,4,50,1.42,0.71,0.13,0.25,22.4,2,0,0,0.3,0.3,0.04,0.7,0.7,223,291,76.6,3909,971,112,132,84.8,80,95,84.2,27,51,52.9,0,0.4,0.5,-0.4,4,24,6,1,36,257,32,11,4,3,4,10,7,0,0,2,7,18,3.18,13,0,1,1,1,1,1,0.18,1,0,0,0,0,0,7,2,3,2,3,12,23.1,10,10,9,10,4,1,352,10,57,179,121,11,352,3,25,8,66.7,183,868,333,8,7,3,8,6,232,29
208,João Gomes,br BRA,MF,Wolves,22,2001,29.4,Matches,11,0,0,66,38,1,25,18,74,0,2,0,183,18,25,41.9,2,26,7,26.9,0.88,0.24,0.08,0.29,18.5,0,0,0,1.7,1.7,0.07,0.3,0.3,1051,1279,82.2,15291,4174,596,665,89.6,342,404,84.7,50,94,53.2,1,1.1,1.7,-0.1,20,73,23,5,101,1209,62,35,7,5,9,14,4,4,3,8,32,65,2.21,48,4,2,8,2,5,4,0.14,3,0,0,1,0,0,128,67,49,12,44,55,44.4,55,51,43,146,29,2,1626,66,433,859,352,35,1626,26,47.3,23,41.8,805,3929,1772,28,22,6,42,44,1011,44
209,Toti Gomes,pt POR,DF,Wolves,24,1999,30.8,Matches,7,0,0,38,13,2,13,26,25,0,0,0,136,56,30,65.1,1,10,5,50,0.32,0.16,0.1,0.2,9.9,0,0,0,1.6,1.6,0.16,-0.6,-0.6,1516,1847,82.1,23316,8336,782,859,91,631,748,84.4,60,153,39.2,3,1.2,0.6,1.8,6,78,6,1,79,1685,158,41,1,5,117,0,0,0,0,4,22,21,0.68,16,1,1,19,0,0,4,0.13,3,0,0,1,0,0,44,32,8,4,24,31,64.9,13,40,21,70,93,2,2109,188,1020,927,169,22,2109,23,74.2,5,16.1,1113,4427,2325,22,16,2,17,6,1394,11
210,Joe Gomez,eng ENG,DF,Liverpool,26,1997,19.8,Matches,5,0,0,28,16,0,39,19,31,0,0,0,111,31,10,75.6,0,19,2,10.5,0.96,0.1,0,0,19.9,0,0,0,0.8,0.8,0.04,-0.8,-0.8,1114,1345,82.8,18984,5116,519,574,90.4,497,585,85,83,131,63.4,1,1.3,1.1,-0.3,22,83,20,7,100,1172,169,14,3,9,153,0,0,0,0,4,29,51,2.57,43,0,1,4,3,0,5,0.25,4,0,0,1,0,0,47,24,16,7,30,32,47.6,33,26,22,66,50,2,1564,85,371,832,375,28,1564,15,46.9,12,37.5,891,4686,2313,44,34,3,25,11,979,105
211,Sergio Gómez,es ESP,"FW,MF",Manchester City,22,2000,0.6,Matches,0,0,0,2,0,1,4,1,0,0,0,0,1,0,1,0,0,2,0,0,3.4,0,0,,15.4,0,0,0,0.2,0.2,0.12,-0.2,-0.2,46,54,85.2,636,97,29,31,93.5,15,17,88.2,1,2,50,1,0.2,0.2,0.8,1,1,2,1,2,52,2,0,1,0,1,1,1,0,0,0,1,2,3.33,1,0,1,0,0,0,2,3.33,1,0,1,0,0,0,1,0,1,0,1,2,50,1,0,0,2,0,0,59,0,10,19,30,3,59,2,100,0,0,38,231,112,4,0,1,0,0,48,4
212,Enso Gonzalez,py PAR,"MF,DF",Wolves,18,2005,0,Matches,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,6,6,100,87,3,2,2,100,3,3,100,0,0,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,4,3,0,7,0,,0,,4,35,3,0,1,0,1,0,7,2
213,Anthony Gordon,eng ENG,FW,Newcastle Utd,22,2001,32.1,Matches,12,1,1,38,67,8,111,7,34,6,0,0,125,9,17,34.6,11,80,29,36.3,2.49,0.9,0.13,0.34,17.3,1,1,1,10.2,9.4,0.12,0.8,0.6,803,1055,76.1,12020,3500,486,559,86.9,214,282,75.9,70,136,51.5,10,8,5.6,2,57,54,39,12,101,963,90,14,8,11,20,50,18,16,0,2,33,143,4.45,86,18,13,0,13,2,29,0.9,13,2,5,4,5,0,55,16,28,11,22,133,34.4,42,27,27,62,7,0,1424,15,158,555,733,147,1423,54,40.6,56,42.1,955,7622,3668,138,73,59,70,40,1026,232
