player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
158,Lorenzo De Silvestri,it ITA,DF,Bologna,35,1988,7.5,Matches,0,0,0,3,6,0,9,6,8,0,0,0,21,9,5,64.3,2,4,2,50,0.53,0.27,0.5,1,17.8,0,0,0,0.2,0.2,0.05,1.8,1.8,373,432,86.3,5791,1916,181,195,92.8,168,189,88.9,14,29,48.3,0,0,0.1,0,0,20,1,1,27,365,66,16,0,1,50,0,0,0,0,1,7,4,0.53,4,0,0,4,0,0,1,0.13,1,0,0,0,0,0,10,5,2,3,4,0,57.1,3,9,5,16,27,0,499,32,202,226,75,2,499,0,,0,,256,1526,732,14,4,0,4,1,320,12
159,Koni De Winter,be BEL,DF,Genoa,21,2002,26.4,Matches,8,1,1,37,11,0,5,21,25,0,1,0,120,58,38,60.4,0,11,1,9.1,0.42,0.04,0,0,9.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8,1122,1269,88.4,19280,6416,465,509,91.4,568,615,92.4,67,99,67.7,1,1,0.3,0,5,54,5,0,76,1158,111,35,1,0,45,0,0,0,0,0,14,24,0.91,20,1,0,10,0,1,3,0.11,1,0,0,2,0,0,44,26,13,5,21,9,67.7,10,30,20,65,78,0,1497,190,731,655,120,23,1497,7,77.8,2,22.2,853,4867,2480,21,13,1,25,10,913,15
160,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,32,1991,8.4,Matches,0,0,0,9,8,1,2,3,8,0,0,0,30,6,21,22.2,1,12,3,25,1.43,0.36,0.08,0.33,21.5,0,0,0,1,1,0.08,0,0,187,221,84.6,2738,555,102,114,89.5,65,75,86.7,10,13,76.9,2,1.2,1.1,0.8,8,10,3,1,17,209,10,1,0,0,3,2,0,0,0,2,6,19,2.26,16,1,0,0,0,0,2,0.24,2,0,0,0,0,0,17,7,5,5,7,13,46.7,8,10,10,20,9,0,310,7,47,141,125,19,310,4,30.8,8,61.5,181,1001,348,7,7,2,15,15,219,42
161,Alessandro Deiola,it ITA,MF,Cagliari,27,1995,17.9,Matches,7,0,0,25,17,0,15,9,19,0,0,1,87,35,30,53.8,1,25,6,24,1.4,0.34,0.04,0.17,17.2,2,0,0,2.5,2.5,0.1,-1.5,-1.5,364,524,69.5,6842,2077,171,216,79.2,142,194,73.2,47,90,52.2,0,0.9,0.5,-0.9,10,45,7,2,64,511,11,4,2,11,7,0,0,0,0,2,10,28,1.57,23,1,0,6,0,1,0,0,0,0,0,0,0,0,33,13,16,4,18,10,38.3,29,16,10,42,37,0,700,42,175,376,153,24,700,5,50,3,30,272,1230,473,9,5,0,10,15,369,21
162,Alessandro Dellavalle,it ITA,DF,Torino,19,2004,0.2,Matches,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,5,6,83.3,132,51,3,3,100,0,0,,2,2,100,0,0,0,0,0,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,1,6,1,0,0,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,8,1,4,4,0,0,8,0,,0,,4,29,2,0,0,0,0,0,3,0
163,Diego Demme,de GER,MF,Napoli,31,1991,0.8,Matches,1,0,0,1,2,0,3,0,1,0,0,0,8,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,63,76,82.9,1050,216,28,34,82.4,29,35,82.9,4,4,100,0,0,0,0,0,3,1,0,5,76,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,81,2,14,45,22,4,81,0,0,2,100,50,289,169,3,4,0,0,0,65,0
164,Leander Dendoncker,be BEL,MF,Napoli,28,1995,0.3,Matches,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100,0,1,0,0,3.75,0,0,,28.2,0,0,0,0,0,0.03,0,0,23,27,85.2,333,62,15,17,88.2,8,9,88.9,0,1,0,0,0,0,0,0,3,0,0,2,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,31,0,7,22,2,0,31,0,,0,,15,39,20,0,0,0,2,1,25,0
165,Mattia Destro,it ITA,"FW,MF",Empoli,32,1991,4.1,Matches,2,0,0,6,7,4,0,2,1,0,0,0,9,13,17,43.3,0,11,4,36.4,2.7,0.98,0,0,15,0,0,0,1.2,1.2,0.11,-1.2,-1.2,41,63,65.1,567,71,22,32,68.8,17,25,68,1,1,100,0,0.3,0,-0.3,3,2,0,0,4,52,10,0,0,0,0,0,0,0,0,1,1,4,0.98,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,4,100,0,4,4,4,3,0,107,1,7,55,46,18,107,1,25,1,25,53,267,114,4,3,3,11,2,78,19
166,Federico Di Francesco,it ITA,"FW,MF",Lecce,29,1994,0.2,Matches,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,1,2,1,50,12,6,0.5,1,31.9,0,0,0,0.1,0.1,0.04,0.9,0.9,6,8,75,90,43,1,2,50,2,2,100,1,2,50,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,,0,0,0,1,0,0,15,0,2,8,5,3,15,0,0,1,100,9,65,18,1,0,0,0,0,9,3
167,Raffaele Di Gennaro,it ITA,GK,Inter,29,1993,0.3,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,15,17,88.2,324,175,5,5,100,8,8,100,2,3,66.7,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,19,16,18,1,0,0,19,0,,0,,18,72,57,0,0,0,0,0,13,0
168,Michele Di Gregorio,it ITA,GK,Monza,26,1997,31.9,Matches,0,0,0,0,4,0,0,1,0,0,0,0,33,6,1,85.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1054,1350,78.1,28283,18779,220,224,98.2,513,517,99.2,314,600,52.3,0,0,0.1,0,0,15,0,0,1,1053,296,73,0,2,0,0,0,0,0,1,1,11,0.34,8,2,0,0,1,0,3,0.09,1,1,0,0,1,0,1,1,0,0,1,3,25,3,1,1,2,10,2,1439,1210,1426,14,0,0,1439,3,100,0,0,879,4769,2714,0,0,0,2,1,775,0
169,Giovanni Di Lorenzo,it ITA,DF,Napoli,29,1993,35.9,Matches,6,0,0,28,37,5,126,24,36,0,0,0,141,27,39,40.9,1,37,6,16.2,1.03,0.17,0.03,0.17,13.4,0,0,0,3.1,3.1,0.08,-2.1,-2.1,2314,2732,84.7,36941,13552,1255,1357,92.5,835,982,85,170,254,66.9,6,4.9,5.4,1.1,51,230,86,16,304,2336,386,42,6,26,343,1,0,0,0,10,46,126,3.51,114,0,5,16,0,1,10,0.28,9,0,0,1,0,0,58,26,26,6,32,59,47.1,36,43,27,82,45,0,3054,90,711,1445,921,129,3054,18,30.5,35,59.3,1815,8286,4442,95,63,16,28,23,2213,250
170,Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,24,1999,4,Matches,0,0,0,3,2,1,18,5,1,0,2,0,26,4,2,66.7,0,3,0,0,0.75,0,0,,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,115,175,65.7,1822,700,65,82,79.3,41,57,71.9,6,24,25,0,0.2,0.2,-0.2,5,5,7,4,11,146,29,0,0,1,29,0,0,0,0,0,7,6,1.5,6,0,0,2,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,6,0,3,9,7,9,7,0,214,12,59,84,72,3,214,1,16.7,5,83.3,99,480,223,6,2,0,1,4,106,19
171,Boulaye Dia,sn SEN,"FW,MF",Salernitana,26,1996,12.7,Matches,1,0,0,11,24,3,1,3,2,0,0,0,41,6,27,18.2,4,28,9,32.1,2.2,0.71,0.11,0.33,16,0,1,1,3.9,3.1,0.11,0.1,-0.1,204,244,83.6,3303,641,99,111,89.2,77,86,89.5,16,23,69.6,0,0.5,0.5,-0.5,10,22,5,0,22,227,16,2,2,5,0,0,0,0,0,1,5,26,2.05,21,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,2,0,1,43,33.3,2,5,5,7,7,0,382,14,44,185,162,35,381,14,32.6,27,62.8,276,1722,648,18,17,6,37,28,296,57
172,Federico Dimarco,it ITA,DF,Inter,25,1997,23.1,Matches,0,0,0,12,21,5,196,9,25,0,0,0,99,6,9,40,5,51,19,37.3,2.21,0.82,0.1,0.26,21,3,0,0,2.9,2.7,0.05,2.1,2.3,1027,1328,77.3,17596,5513,495,541,91.5,390,491,79.4,111,211,52.6,6,8.5,7.5,-2.5,61,60,57,30,100,1116,207,24,1,6,124,59,22,30,0,5,34,108,4.68,78,21,2,3,1,1,14,0.61,10,2,0,2,0,0,42,19,14,9,17,18,48.6,18,18,15,51,34,1,1538,35,340,572,641,74,1538,6,33.3,12,66.7,841,3487,1924,51,34,10,29,7,1057,198
173,Tiago Djaló,pt POR,DF,Juventus,23,2000,0.2,Matches,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,12,13,92.3,232,68,3,3,100,8,8,100,1,1,100,0,0,0,0,0,0,0,0,2,11,2,2,0,0,0,0,0,0,0,0,1,1,5.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,1,0,1,0,15,5,8,7,1,1,15,1,100,0,0,8,104,64,1,1,1,0,0,9,0
174,Koffi Djidji,ci CIV,DF,Torino,30,1992,8.4,Matches,2,0,0,11,1,0,2,10,9,0,0,0,37,8,6,57.1,0,2,0,0,0.24,0,0,,23,0,0,0,0.1,0.1,0.03,-0.1,-0.1,372,434,85.7,6282,2034,154,171,90.1,186,202,92.1,24,44,54.5,0,0,0.1,0,0,17,0,0,19,411,20,10,0,0,10,0,0,0,0,3,3,4,0.47,4,0,0,5,0,0,0,0,0,0,0,0,0,0,14,9,5,0,3,6,75,1,10,5,24,20,0,502,43,239,237,29,1,502,3,50,3,50,309,1128,436,4,4,1,5,2,326,3
175,Berat Djimsiti,al ALB,DF,Atalanta,30,1993,31.5,Matches,5,0,0,17,11,0,6,57,24,0,1,0,171,92,55,62.6,0,13,0,0,0.41,0,0,,10.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8,1454,1661,87.5,27563,8404,488,555,87.9,808,870,92.9,136,187,72.7,1,0.7,0.5,0.3,7,40,5,1,79,1584,75,58,1,6,17,0,0,0,0,2,11,18,0.57,16,0,0,33,1,0,1,0.03,1,0,0,0,0,0,42,29,12,1,19,2,61.3,12,53,20,99,100,0,1962,217,1054,823,96,26,1962,1,50,1,50,953,4836,2044,6,10,0,7,3,1167,10
176,Dodô,br BRA,DF,Fiorentina,24,1998,5.8,Matches,0,0,0,7,8,0,19,5,3,0,0,0,34,4,2,66.7,0,2,1,50,0.34,0.17,0,0,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,278,347,80.1,5196,1670,105,120,87.5,141,168,83.9,29,42,69,0,0.8,0.6,-0.8,10,25,9,3,39,296,50,4,1,1,46,0,0,0,0,1,6,15,2.59,13,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,2,18,40,3,2,2,10,11,0,391,20,97,201,97,7,391,10,55.6,5,27.8,244,1563,857,20,10,4,9,1,251,21
177,Josh Doig,sct SCO,DF,Hellas Verona,21,2002,9.2,Matches,2,0,0,7,4,1,30,4,9,0,1,0,36,5,7,41.7,0,5,1,20,0.54,0.11,0,0,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,251,338,74.3,4528,1565,103,123,83.7,119,143,83.2,24,50,48,0,0.3,0.4,-0.3,5,15,5,4,15,261,74,4,0,1,70,0,0,0,0,3,9,9,0.98,9,0,0,3,0,0,0,0,0,0,0,0,0,0,16,9,7,0,13,21,76.5,4,12,9,20,17,1,426,21,125,201,106,13,426,10,47.6,9,42.9,216,1407,637,23,16,3,16,5,237,22
178,Josh Doig,sct SCO,DF,Sassuolo,21,2002,14.9,Matches,5,0,0,15,11,0,47,16,17,0,1,0,49,15,14,51.7,0,8,2,25,0.54,0.13,0,0,20.9,0,0,0,0.2,0.2,0.02,-0.2,-0.2,404,591,68.4,6365,2717,233,264,88.3,136,204,66.7,26,86,30.2,2,1.1,0.7,0.9,14,39,9,7,33,413,177,4,0,2,172,1,0,1,0,1,19,27,1.81,19,6,0,10,0,0,4,0.27,2,1,0,1,0,0,25,16,9,0,15,23,55.6,12,31,21,41,38,0,758,44,241,320,203,10,758,4,17.4,18,78.3,294,2111,934,30,17,2,20,10,323,45
179,Nicolás Domínguez,ar ARG,MF,Bologna,25,1998,1.1,Matches,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,83,92,90.2,1276,370,45,49,91.8,36,40,90,2,2,100,0,0,0.1,0,1,5,1,0,9,90,2,1,0,0,1,0,0,0,0,0,1,2,1.78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,3,1,2,0,103,2,23,69,12,0,103,0,,0,,39,210,116,1,2,0,1,3,79,3
180,Giulio Donati,it ITA,DF,Monza,33,1990,0.4,Matches,2,0,0,1,0,0,4,0,0,0,0,0,2,0,2,0,0,1,1,100,2.5,2.5,0,0,27.3,0,0,0,0,0,0.02,0,0,38,46,82.6,656,213,18,21,85.7,18,21,85.7,2,3,66.7,0,0.2,0.2,-0.2,3,0,1,1,3,40,6,1,0,0,5,0,0,0,0,0,1,4,10,4,0,0,0,0,0,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,51,0,11,25,15,1,51,0,,0,,30,120,58,0,2,0,3,0,39,5
181,Patrick Dorgu,dk DEN,"DF,MF",Lecce,18,2004,17.4,Matches,6,0,0,25,44,2,41,9,22,0,0,0,78,27,25,51.9,2,18,7,38.9,1.04,0.4,0.11,0.29,17.8,0,0,0,2,2,0.11,0,0,582,729,79.8,9119,2695,305,338,90.2,215,266,80.8,40,77,51.9,0,1.6,0.7,-1.6,18,31,13,7,49,612,115,19,0,5,91,5,0,0,0,2,16,40,2.3,26,5,2,5,4,0,1,0.06,0,0,0,1,0,0,43,22,17,4,22,38,64.7,12,16,11,52,45,2,949,57,263,431,265,32,949,15,39.5,16,42.1,534,2886,1457,37,34,4,41,20,567,86
182,Alberto Dossena,it ITA,DF,Cagliari,24,1998,33.1,Matches,5,0,0,38,42,0,1,45,35,0,0,2,190,118,68,63.4,2,24,6,25,0.73,0.18,0.08,0.33,11.3,0,0,0,2.2,2.2,0.09,-0.2,-0.2,1042,1305,79.8,22274,7809,279,324,86.1,597,680,87.8,158,271,58.3,4,2.1,1.3,1.9,12,71,4,0,89,1255,49,41,3,11,7,0,0,0,0,1,8,29,0.88,21,0,0,27,1,3,5,0.15,4,0,0,1,0,0,55,43,12,0,32,8,66.7,16,50,23,100,172,2,1720,270,930,748,55,35,1720,5,62.5,3,37.5,774,3763,2159,9,6,0,22,10,849,2
183,Radu Drăgușin,ro ROU,DF,Genoa,21,2002,19,Matches,1,0,0,14,14,0,1,21,11,0,0,0,62,58,25,69.9,2,17,4,23.5,0.89,0.21,0.12,0.5,12.5,0,0,0,1,1,0.06,1,1,592,721,82.1,10460,3372,233,270,86.3,308,343,89.8,41,83,49.4,1,0.8,0.9,0.2,7,22,2,0,29,623,98,20,0,3,34,0,0,0,0,0,3,12,0.63,7,2,0,12,0,0,1,0.05,1,0,0,0,0,0,16,9,6,1,8,1,88.9,1,18,6,37,87,3,909,173,487,347,80,28,909,0,0,1,100,447,1898,922,6,6,1,5,4,495,13
184,Ondrej Duda,sk SVK,MF,Hellas Verona,28,1994,27.3,Matches,14,2,2,54,51,0,94,26,39,0,0,0,195,7,19,26.9,1,23,6,26.1,0.84,0.22,0.04,0.17,23.5,3,0,1,2.2,1.4,0.06,-1.2,-0.4,906,1209,74.9,17261,5504,379,440,86.1,372,461,80.7,136,250,54.4,4,3.3,3,0.7,53,118,21,4,117,1049,156,94,5,20,5,54,11,32,0,4,19,93,3.41,53,27,2,12,5,3,9,0.33,5,2,0,0,1,1,59,17,35,7,31,38,59.6,21,29,17,85,21,0,1473,52,271,898,331,19,1472,21,55.3,13,34.2,776,4107,1556,34,29,6,49,24,804,47
185,Denzel Dumfries,nl NED,DF,Inter,27,1996,18.2,Matches,2,1,0,25,18,5,47,12,13,0,0,0,58,36,18,66.7,4,24,6,25,1.32,0.33,0.17,0.67,11.8,0,0,0,2.3,2.3,0.09,1.7,1.7,614,801,76.7,9956,2925,287,345,83.2,265,335,79.1,41,70,58.6,4,4.9,3.2,-0.9,27,34,29,13,51,656,142,4,0,2,138,0,0,0,0,3,16,47,2.59,37,3,3,6,3,0,8,0.44,5,0,1,0,2,0,22,9,11,2,9,33,39.1,14,15,9,34,33,1,977,32,231,385,367,73,977,14,42.4,12,36.4,502,2532,1121,50,19,11,29,9,626,147
186,Alfred Duncan,gh GHA,MF,Fiorentina,30,1993,21,Matches,2,0,0,26,15,3,65,11,22,0,0,0,117,29,29,50,2,23,6,26.1,1.1,0.29,0.09,0.33,23.4,0,0,0,1.5,1.5,0.06,0.5,0.5,800,1030,77.7,15638,4534,309,362,85.4,363,415,87.5,120,202,59.4,5,2,2.8,3,36,101,26,11,133,961,63,22,5,18,5,35,11,17,0,6,22,60,2.86,44,11,2,5,0,1,10,0.48,6,2,0,2,0,0,35,13,15,7,15,40,42.9,20,27,22,46,13,0,1184,26,157,698,343,17,1184,20,50,16,40,634,2974,1442,23,26,3,18,19,777,47
187,Paulo Dybala,ar ARG,"FW,MF",Roma,29,1993,21.8,Matches,3,0,0,12,50,5,88,3,13,0,0,0,83,7,21,25,13,52,16,30.8,2.39,0.74,0.12,0.38,21.2,5,7,7,10.6,5.1,0.1,2.4,0.9,790,1000,79,12944,3000,409,461,88.7,272,330,82.4,80,140,57.1,9,4.3,4,4.7,50,67,37,0,122,877,117,27,7,11,10,54,22,27,0,6,20,95,4.36,56,25,3,0,6,1,19,0.87,12,4,2,0,1,0,22,3,10,9,2,77,11.1,16,12,12,25,6,1,1277,8,87,590,612,88,1270,28,36.4,43,55.8,808,5078,2296,79,61,31,70,41,993,167
188,Festy Ebosele,ie IRL,DF,Udinese,20,2002,18.9,Matches,6,1,1,29,45,1,45,10,20,1,3,0,74,16,18,47.1,0,16,5,31.3,0.85,0.26,0,0,21.1,0,0,0,0.8,0.8,0.05,-0.8,-0.8,278,419,66.3,4631,1636,140,182,76.9,98,149,65.8,27,51,52.9,0,1.8,1.5,-1.8,15,22,11,5,35,358,60,2,1,5,58,0,0,0,0,1,21,55,2.91,30,1,10,2,12,0,4,0.21,0,0,1,0,3,0,33,23,9,1,21,108,60,14,33,31,43,27,0,707,35,166,246,314,46,707,49,45.4,37,34.3,406,3692,1887,67,45,30,56,34,405,98
189,Enzo Ebosse,cm CMR,DF,Udinese,24,1999,0.1,Matches,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,12,15,80,222,57,4,4,100,7,9,77.8,1,2,50,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,1,11.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,17,5,9,8,0,0,17,0,,0,,12,38,21,0,0,0,0,0,12,0
190,Tyronne Ebuehi,ng NGA,DF,Empoli,27,1995,12.2,Matches,0,0,0,7,9,3,23,6,9,0,0,0,70,8,18,30.8,0,5,1,20,0.41,0.08,0,0,15.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,426,570,74.7,6790,2586,233,260,89.6,152,205,74.1,29,66,43.9,1,0.9,0.6,0.1,11,22,9,4,37,442,127,9,0,3,118,0,0,0,0,1,19,17,1.39,14,2,0,4,1,0,1,0.08,1,0,0,0,0,0,14,9,5,0,7,13,63.6,4,9,5,20,27,1,668,44,266,258,150,20,668,4,30.8,7,53.8,345,2020,1217,34,14,6,19,4,360,35
191,Éderson,br BRA,MF,Atalanta,24,1999,31.9,Matches,8,0,0,45,34,0,17,41,49,0,0,0,188,35,25,58.3,6,38,11,28.9,1.19,0.35,0.16,0.55,18.1,0,0,0,3.5,3.5,0.09,2.5,2.5,1390,1662,83.6,25167,8622,549,632,86.9,685,756,90.6,130,191,68.1,1,1.4,2.3,-0.4,18,180,40,5,214,1611,44,42,6,17,2,0,0,0,0,7,27,71,2.23,61,3,5,8,1,1,6,0.19,6,0,0,0,0,0,83,38,38,7,44,42,69.8,19,48,40,124,33,1,2027,80,508,1159,385,41,2027,22,52.4,18,42.9,1198,5502,2448,32,26,7,33,36,1373,50
192,Kingsley Ehizibue,nl NED,DF,Udinese,28,1995,10.6,Matches,4,0,0,12,21,5,17,8,14,0,0,0,44,12,13,48,0,18,3,16.7,1.7,0.28,0,0,18.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3,175,257,68.1,2722,928,100,119,84,57,84,67.9,11,25,44,1,0.7,0.5,0.3,8,10,7,5,15,223,33,0,0,0,33,0,0,0,0,1,15,23,2.17,14,0,2,3,4,0,2,0.19,2,0,0,0,0,0,22,16,4,2,11,21,61.1,7,21,18,30,36,0,414,44,133,146,139,28,414,11,52.4,6,28.6,200,1268,596,18,10,7,17,10,198,44
193,Emmanuel Ekong,se SWE,FW,Empoli,21,2002,0.1,Matches,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1,1,100,12,0,1,1,100,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,4,0,0,3,1,1,4,0,0,2,66.7,4,36,1,0,0,0,0,0,4,1
194,Caleb Ekuban,gh GHA,FW,Genoa,29,1994,12.6,Matches,0,0,0,17,27,3,4,1,4,1,0,0,36,33,34,49.3,4,27,12,44.4,2.15,0.95,0.15,0.33,14.7,0,0,0,2.9,2.9,0.11,1.1,1.1,138,211,65.4,1854,476,84,106,79.2,34,57,59.6,10,16,62.5,1,1.4,0.7,-0.4,16,8,6,0,15,205,6,0,1,1,0,0,0,0,0,0,10,35,2.79,17,0,5,3,9,0,3,0.24,1,0,1,0,1,0,8,2,4,2,5,22,55.6,4,11,8,9,7,0,385,10,32,150,208,52,385,10,45.5,11,50,246,1057,373,14,8,9,55,17,297,93
195,Elif Elmas,mk MKD,"FW,MF",Napoli,23,1999,3.8,Matches,2,0,0,7,6,1,6,2,3,0,0,0,19,1,6,14.3,2,6,6,100,1.59,1.59,0.33,0.33,19.1,0,0,0,0.5,0.5,0.08,1.5,1.5,167,191,87.4,2276,469,116,122,95.1,39,48,81.3,7,10,70,0,0.2,0.3,-0.2,6,14,1,0,16,183,7,1,0,0,3,3,0,1,0,1,4,9,2.4,7,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,2,13,100,0,2,2,6,8,0,240,7,27,107,111,12,240,6,46.2,7,53.8,140,1045,623,14,13,4,9,7,181,26
196,Martin Erlic,hr CRO,DF,Sassuolo,25,1998,29.1,Matches,5,0,0,30,26,0,5,28,22,0,2,0,110,55,48,53.4,1,8,3,37.5,0.28,0.1,0.13,0.33,10.2,0,0,0,1,1,0.12,0,0,972,1214,80.1,19654,7045,307,357,86,530,594,89.2,129,243,53.1,0,0,0.4,0,0,76,6,0,78,1144,68,53,0,13,7,0,0,0,0,2,7,12,0.41,8,1,0,16,2,0,1,0.03,0,1,0,0,0,0,37,26,8,3,20,6,66.7,10,31,15,65,128,1,1476,196,700,729,53,15,1476,4,66.7,2,33.3,690,3537,2051,19,8,1,10,0,824,11
197,Giovanni Fabbian,it ITA,"MF,FW",Bologna,20,2003,11.7,Matches,4,0,0,16,18,2,4,7,10,0,0,0,30,17,22,43.6,5,28,10,35.7,2.38,0.85,0.18,0.5,14.5,0,0,0,4.2,4.2,0.15,0.8,0.8,225,287,78.4,2793,580,149,174,85.6,55,67,82.1,5,11,45.5,2,1.9,0.8,0.1,16,14,3,1,17,282,5,3,1,1,2,0,0,0,0,0,7,23,1.96,18,0,1,2,0,1,2,0.17,1,0,1,0,0,0,17,9,7,1,7,24,58.3,5,5,3,24,11,0,425,9,78,208,144,47,425,12,50,11,45.8,209,1275,491,11,10,5,22,13,290,41
198,Nicolò Fagioli,it ITA,MF,Juventus,22,2001,4.9,Matches,1,0,0,3,5,1,19,4,3,0,0,0,23,1,0,100,0,6,2,33.3,1.24,0.41,0,0,20.1,1,0,0,0.4,0.4,0.06,-0.4,-0.4,193,223,86.5,3410,776,94,99,94.9,73,82,89,24,36,66.7,2,0.7,0.9,1.3,11,17,6,1,23,202,21,6,1,4,3,10,1,7,0,0,2,16,3.29,9,6,0,0,0,0,2,0.41,1,1,0,0,0,0,5,1,3,1,3,7,42.9,4,3,3,9,1,0,263,3,38,143,84,5,263,3,42.9,2,28.6,167,775,326,8,6,1,10,4,191,15
